Source	Target	Reaction Name	Mass
C(C(C(C(C(C)=O)O)O)O)(O)=O	7969_0	Hemiacetal Formation for 5 membered rings	178.04773803999998
7969_0	C(C1C(C(C(C)(O1)O)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	178.04773803999998
C(CC(C(C(C(O)=O)O)O)O)=O	7970_0	Hemiacetal Formation for 5 membered rings	178.04773803999998
7970_0	C(C(C1C(CC(O)O1)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	178.04773803999998
C(CC(C(C(C=O)O)O)O)(O)=O	7971_0	Hemiacetal Formation for 5 membered rings	178.04773803999998
7971_0	C(CC1C(C(C(O)O1)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	178.04773803999998
C(C(C(C(C(CO)O)O)O)=O)(O)=O	7972_0	Hemiacetal Formation for 5 membered rings	194.04265266
7972_0	C(C1(C(C(C(CO)O1)O)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	194.04265266
C(C1(C(C(CC1O)O)O)O)=O	7974_0	Hemiacetal Formation for 5 membered rings	162.05282342
7974_0	C1(C2(C(C(CC2O)O1)O)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1(C(C(CC1O)O)O)O)=O	7974_1	Hemiacetal Formation for 6 membered rings	162.05282342
7974_1	C1(C2(C(C(CC2O)O1)O)O)O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(CO)O)(C(CO)O)O)=O	7976_0	Hemiacetal Formation for 5 membered rings	180.063388104
7976_0	C1C(C(C(O)O1)(C(CO)O)O)O	Hemiacetal Formation for 5 membered rings	180.063388104
C(C(C=O)(C(CO)O)O)(O)=O	7978_0	Hemiacetal Formation for 5 membered rings	164.032087976
7978_0	C(C1(C(O)OCC1O)O)(O)=O	Hemiacetal Formation for 5 membered rings	164.032087976
C(C(C(CO)O)(C(C(O)=O)O)O)=O	7980_0	Hemiacetal Formation for 5 membered rings	194.04265266000002
7980_0	C(C(C1(C(O)OCC1O)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	194.04265266000002
C(C(C(CO)O)(C(C(O)=O)O)O)=O	7982_0	Hemiacetal Formation for 5 membered rings	194.04265266000002
7982_0	C1(C(C(C(O)O1)(C(CO)O)O)O)=O	Hemiacetal Formation for 5 membered rings	194.04265266000002
C(C(CO)(C(CO)O)O)=O	7984_0	Hemiacetal Formation for 5 membered rings	150.05282342
7984_0	C1C(C(C(O)O1)(CO)O)O	Hemiacetal Formation for 5 membered rings	150.05282342
C(CC(C(CO)(C(CO)O)O)=O)=O	7985_0	Hemiacetal Formation for 5 membered rings	192.063388104
7985_0	C1(CC(OC1(CO)C(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(CC(C(CO)(C(CO)O)O)=O)=O	7987_0	Hemiacetal Formation for 5 membered rings	192.063388104
7987_0	C(CC1(C(CO)(C(CO1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CC(CO)O)=O)(CO)O)=O	7988_0	Hemiacetal Formation for 5 membered rings	192.063388104
7988_0	C(C(CO)(C1(CC(CO1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(C(CCO)=O)O)O)=O	7990_0	Hemiacetal Formation for 5 membered rings	192.063388104
7990_0	C(C1(COC(C1O)(CCO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(C=O)O)O)(CCO)=O	7992_0	Hemiacetal Formation for 5 membered rings	192.063388104
7992_0	C(CCO)(C1(COC(C1O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(CC(CO)=O)O)O)=O	7993_0	Hemiacetal Formation for 5 membered rings	192.063388104
7993_0	C(C1(CO)C(CC(CO)(O1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(C(C(C)=O)O)O)O)=O	7994_0	Hemiacetal Formation for 5 membered rings	192.063388104
7994_0	C(C1(CO)C(C(C(C)(O1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(C(C(C)=O)O)O)O)=O	7996_0	Hemiacetal Formation for 5 membered rings	192.063388104
7996_0	C(C)(C1C(C(CO)(C(O1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(C(C(C)=O)(CO)O)O)O)=O	7998_0	Hemiacetal Formation for 5 membered rings	192.063388104
7998_0	C(C1C(C(CO)(C(C)(O1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(C(C(C)=O)(CO)O)O)O)=O	7999_0	Hemiacetal Formation for 5 membered rings	192.063388104
7999_0	C(C)(C1(CO)C(C(C(O1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(C(CC=O)O)O)O)=O	8000_0	Hemiacetal Formation for 5 membered rings	192.063388104
8000_0	C(C(CO)(C1C(CC(O)O1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(C(CC=O)O)O)O)=O	8002_0	Hemiacetal Formation for 5 membered rings	192.063388104
8002_0	C(CC1C(C(C(O)O1)(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(CC(C(CO)O)=O)O)=O	8004_0	Hemiacetal Formation for 5 membered rings	192.063388104
8004_0	C(C1(COC(C1)(C(CO)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(CO)(C(C(C(CO)O)O)NC)=O	8006_0	Hemiacetal Formation for 5 membered rings	193.095022585
8006_0	CNC1C(C(CO)OC1(CO)O)O	Hemiacetal Formation for 5 membered rings	193.095022585
C(CC(C(C(CO)O)NC)=O)=O	8008_0	Hemiacetal Formation for 5 membered rings	175.084457901
8008_0	C(CC1(C(C(CO1)O)NC)O)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(CC(CO)O)=O)NC)=O	8010_0	Hemiacetal Formation for 5 membered rings	175.084457901
8010_0	C(C(C1(CC(CO1)O)O)NC)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(C(C(C)=O)NC)O)O)=O	8012_0	Hemiacetal Formation for 5 membered rings	175.084457901
8012_0	C(C1C(C(C(C)(O1)O)NC)O)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(C(C(CO)O)O)NC)=O)=O	8013_0	Hemiacetal Formation for 5 membered rings	191.079372521
8013_0	C1(C(O)OC(C(CO)O)C1NC)=O	Hemiacetal Formation for 5 membered rings	191.079372521
C(C(C(C(C(CO)O)O)NC)=O)=O	8015_0	Hemiacetal Formation for 5 membered rings	191.079372521
8015_0	C(C1(C(C(C(CO)O1)O)NC)O)=O	Hemiacetal Formation for 5 membered rings	191.079372521
C(C(CC(C(CO)O)O)N)=O	8017_0	Hemiacetal Formation for 5 membered rings	163.084457901
8017_0	C(C(C1CC(C(O)O1)N)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(C(C(C(C(CO)O)O)O)N)=O	8019_0	Hemiacetal Formation for 5 membered rings	179.079372521
8019_0	C(C(C1C(C(C(O)O1)N)O)O)O	Hemiacetal Formation for 5 membered rings	179.079372521
C(CN)(CC(C(CO)O)O)=O	8021_0	Hemiacetal Formation for 5 membered rings	163.084457901
8021_0	C(C1C(CC(CN)(O)O1)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(CN)(C(C(C(CO)O)O)O)=O	8023_0	Hemiacetal Formation for 5 membered rings	179.079372521
8023_0	C(C1C(C(C(CN)(O)O1)O)O)O	Hemiacetal Formation for 5 membered rings	179.079372521
C(C)(C(CC(C=O)=O)O)=O	8024_0	Hemiacetal Formation for 5 membered rings	144.042258736
8024_0	C(C)(C1CC(C(O)O1)=O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(CC(CC(C=O)=O)O)=O	8025_0	Hemiacetal Formation for 5 membered rings	144.042258736
8025_0	C(CC1CC(C(O)O1)=O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(CC(C(CCO)=O)=O)=O	8026_0	Hemiacetal Formation for 5 membered rings	144.042258736
8026_0	C(CC1(C(CCO1)=O)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(CC(CC(CO)=O)=O)=O	8027_0	Hemiacetal Formation for 5 membered rings	144.042258736
8027_0	C(CC1(CC(CO1)=O)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(CC(C(C(C)=O)O)=O)=O	8028_0	Hemiacetal Formation for 5 membered rings	144.042258736
8028_0	C1(CC(OC1C(C)=O)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(CC(C(CC=O)O)=O)=O	8029_0	Hemiacetal Formation for 5 membered rings	144.042258736
8029_0	C(CC1C(CC(O1)O)=O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C(C=O)O)(CC(C)=O)=O	8030_0	Hemiacetal Formation for 5 membered rings	144.042258736
8030_0	C(C1C(CC(C)(O1)O)=O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C(CC(C(C)=O)=O)O)=O	8031_0	Hemiacetal Formation for 5 membered rings	144.042258736
8031_0	C1(CC(C=O)OC1(C)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(COC(C(CO)O)C1O)=O	8033_0	Hemiacetal Formation for 5 membered rings	162.05282342
8033_0	C1C2(C(C(C(CO)O2)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(O)OC(C(CO)O)C1)=O	8035_0	Hemiacetal Formation for 5 membered rings	162.05282342
8035_0	C(C1C2CC(C(O)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(C(CO)O)OC(C1)O)=O	8037_0	Hemiacetal Formation for 5 membered rings	162.05282342
8037_0	C1C(C2C(CC(O)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C)(C1C(C(C(O1)O)O)O)=O	8039_0	Hemiacetal Formation for 5 membered rings	162.05282342
8039_0	CC1(C2C(C(C(O)O2)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(CC1C(C(C(O)O1)O)O)=O	8041_0	Hemiacetal Formation for 5 membered rings	162.05282342
8041_0	C1(CC2C(C(C(O)O2)O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(C(CO)OC(C1)O)O)=O	8043_0	Hemiacetal Formation for 5 membered rings	162.05282342
8043_0	C1C2C(C(CC(O)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(C(O)OC(CO)C1)O)=O	8045_0	Hemiacetal Formation for 5 membered rings	162.05282342
8045_0	C1C2CC(C(C(O)O2)O)(O)O1	Hemiacetal Formation for 5 membered rings	162.05282342
C1(COCC(C(C1O)O)O)=O	8047_0	Hemiacetal Formation for 5 membered rings	162.05282342
8047_0	C1C2(C(C(C(CO1)O2)O)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(O)OCC(C(C1)O)O)=O	8049_0	Hemiacetal Formation for 5 membered rings	162.05282342
8049_0	C1C2C(CC(C(O)O1)(O)O2)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(COC(C(C1)O)O)O)=O	8051_0	Hemiacetal Formation for 5 membered rings	162.05282342
8051_0	C1C(C2(CC(C(O2)O1)O)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(C(C(O)OCC1)O)O)=O	8053_0	Hemiacetal Formation for 5 membered rings	162.05282342
8053_0	C1CC2(C(C(C(O2)O1)O)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(COC(C(C(C1)O)O)O)=O	8055_0	Hemiacetal Formation for 5 membered rings	162.05282342
8055_0	C1C2(CC(C(C(O)O1)O2)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C(CO)O)O)(CCN)=O	8057_0	Hemiacetal Formation for 5 membered rings	163.084457901
8057_0	C1C(C(C(CCN)(O)O1)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(C(CN)O)(CC(CO)O)=O	8059_0	Hemiacetal Formation for 5 membered rings	163.084457901
8059_0	C1C(CC(C(CN)O)(O)O1)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(CO)(CC(C(CN)O)O)=O	8061_0	Hemiacetal Formation for 5 membered rings	163.084457901
8061_0	C(C1(CC(C(CN)O1)O)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(C)(C(C(C(CN)O)O)O)=O	8063_0	Hemiacetal Formation for 5 membered rings	163.084457901
8063_0	CC1(C(C(C(CN)O1)O)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(CC(C(C(CN)O)O)O)=O	8065_0	Hemiacetal Formation for 5 membered rings	163.084457901
8065_0	C1(CC(C(C(CN)O)O1)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(CC(C(O)=O)O)(CCO)=O	8067_0	Hemiacetal Formation for 5 membered rings	162.05282342
8067_0	C1(C(CC(CCO)(O)O1)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(CCC(CO)=O)O)(O)=O	8069_0	Hemiacetal Formation for 5 membered rings	162.05282342
8069_0	C(C1CCC(CO)(O1)O)(O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(CC(C(C)=O)O)O)(O)=O	8071_0	Hemiacetal Formation for 5 membered rings	162.05282342
8071_0	C(C1CC(C(C)(O1)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C(CC(CO)O)=O)=O)=O	8072_0	Hemiacetal Formation for 5 membered rings	160.037173356
8072_0	C(C1(C(CC(CO)O1)=O)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(C(C(CC(CO)O)=O)=O)=O	8074_0	Hemiacetal Formation for 5 membered rings	160.037173356
8074_0	C(C(C1(CC(CO1)O)O)=O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(C(CO)O)(CC(C=O)=O)=O	8075_0	Hemiacetal Formation for 5 membered rings	160.037173356
8075_0	C1(CC(C=O)(OC1CO)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(C)(C(C(C(C=O)=O)O)O)=O	8076_0	Hemiacetal Formation for 5 membered rings	160.037173356
8076_0	C1(C(O)OC(C(C)=O)C1O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(CC(C(C(C=O)=O)O)O)=O	8078_0	Hemiacetal Formation for 5 membered rings	160.037173356
8078_0	C(C(C1C(CC(O1)O)O)=O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(CC(C(C(C=O)=O)O)O)=O	8079_0	Hemiacetal Formation for 5 membered rings	160.037173356
8079_0	C(CC1C(C(C(O)O1)=O)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(C(C(CO)NC)O)=O	8081_0	Hemiacetal Formation for 5 membered rings	133.073893217
8081_0	CNC1COC(C1O)O	Hemiacetal Formation for 5 membered rings	133.073893217
C(CO)(C(C(C(CO)O)NC)O)=O	8083_0	Hemiacetal Formation for 5 membered rings	193.095022585
8083_0	CNC1C(CO)OC(CO)(C1O)O	Hemiacetal Formation for 5 membered rings	193.095022585
C(C(CC(C(CO)O)NC)=O)=O	8085_0	Hemiacetal Formation for 5 membered rings	175.084457901
8085_0	C(C1(CC(C(CO)O1)NC)O)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(CC(C(C(CO)NC)O)=O)=O	8086_0	Hemiacetal Formation for 5 membered rings	175.084457901
8086_0	C1(C(C(CO)NC)OC(C1)O)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(CC(C(C(CO)NC)O)=O)=O	8088_0	Hemiacetal Formation for 5 membered rings	175.084457901
8088_0	C(CC1(C(C(CO1)NC)O)O)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(CC(CO)NC)=O)O)=O	8090_0	Hemiacetal Formation for 5 membered rings	175.084457901
8090_0	C(C(C1(CC(CO1)NC)O)O)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(CC(CO)=O)NC)O)=O	8091_0	Hemiacetal Formation for 5 membered rings	175.084457901
8091_0	C(C1C(CC(CO)(O1)O)NC)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(C(C(C)=O)O)NC)O)=O	8092_0	Hemiacetal Formation for 5 membered rings	175.084457901
8092_0	C(C1C(C(C(C)(O1)O)O)NC)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(C(C(C)=O)O)NC)O)=O	8093_0	Hemiacetal Formation for 5 membered rings	175.084457901
8093_0	C(C)(C1C(C(C(O1)O)O)NC)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(CC(C(C(C=O)O)NC)O)=O	8095_0	Hemiacetal Formation for 5 membered rings	175.084457901
8095_0	C(CC1C(C(C(O)O1)O)NC)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(CC(C(C(C=O)O)O)NC)=O	8097_0	Hemiacetal Formation for 5 membered rings	175.084457901
8097_0	C(C(C1C(CC(O)O1)NC)O)=O	Hemiacetal Formation for 5 membered rings	175.084457901
C(C(C(C(C(CO)O)NC)O)=O)=O	8099_0	Hemiacetal Formation for 5 membered rings	191.079372521
8099_0	C(C1(C(C(C(CO)O1)NC)O)O)=O	Hemiacetal Formation for 5 membered rings	191.079372521
C(C(C(CO)NCC(O)=O)O)=O	8101_0	Hemiacetal Formation for 5 membered rings	177.063722457
8101_0	C(CNC1COC(C1O)O)(O)=O	Hemiacetal Formation for 5 membered rings	177.063722457
C(C(C(C(C(CO)O)O)NC)O)=O	8103_0	Hemiacetal Formation for 5 membered rings	193.095022585
8103_0	CNC1C(C(CO)O)OC(C1O)O	Hemiacetal Formation for 5 membered rings	193.095022585
C(C1(CC(C(CO)O1)O)O)=O	8104_0	Hemiacetal Formation for 5 membered rings	162.05282342
8104_0	C(C1C2CC(C(O)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(CC1(C(C(CO1)O)O)O)=O	8105_0	Hemiacetal Formation for 5 membered rings	162.05282342
8105_0	C1C(C2C(CC(O)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1C(C(C(C)(O1)O)O)O)=O	8106_0	Hemiacetal Formation for 5 membered rings	162.05282342
8106_0	CC1(C2C(C(C(O)O2)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C1C(CC(O)O1)O)O)=O	8107_0	Hemiacetal Formation for 5 membered rings	162.05282342
8107_0	C1(CC2C(C(C(O)O2)O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(O)OC(C(CO)O)C1O)=O	8109_0	Hemiacetal Formation for 5 membered rings	178.04773804
8109_0	C1(C2(C(C(C(CO)O2)O1)O)O)O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C1(C(C(C(CO)O1)O)O)O)=O	8110_0	Hemiacetal Formation for 5 membered rings	178.04773804
8110_0	C1(C2(C(C(C(CO)O2)O1)O)O)O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C1(CC(C(CO1)O)O)O)=O	8112_0	Hemiacetal Formation for 5 membered rings	162.05282342
8112_0	C1C(C2CC(C(O)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1C(C(CC(O1)O)O)O)=O	8114_0	Hemiacetal Formation for 5 membered rings	162.05282342
8114_0	C1(C2C(C(CC(O)O2)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1(C(C(C(CO1)O)O)O)O)=O	8116_0	Hemiacetal Formation for 5 membered rings	178.04773804
8116_0	C1C(C2C(C(C(O)O2)(O)O1)O)O	Hemiacetal Formation for 5 membered rings	178.04773804
C1(C(O)OCC(C(C1O)O)O)=O	8118_0	Hemiacetal Formation for 5 membered rings	178.04773804
8118_0	C1C2C(C(C(C(O)O1)(O)O2)O)O	Hemiacetal Formation for 5 membered rings	178.04773804
C(CC(C(C(CO)O)O)N)=O	8120_0	Hemiacetal Formation for 5 membered rings	163.084457901
8120_0	C(C(C1C(CC(O)O1)N)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(C(C(C(C(C)N)O)O)O)=O	8122_0	Hemiacetal Formation for 5 membered rings	163.084457901
8122_0	CC(C1C(C(C(O)O1)O)O)N	Hemiacetal Formation for 5 membered rings	163.084457901
C(C(C(C(CCN)O)O)O)=O	8124_0	Hemiacetal Formation for 5 membered rings	163.084457901
8124_0	C1(C(C(C(CCN)O1)O)O)O	Hemiacetal Formation for 5 membered rings	163.084457901
C(C(C(CO)O)=O)=O	8126_0	Hemiacetal Formation for 5 membered rings	118.02660867200001
8126_0	C1(C(O)OCC1O)=O	Hemiacetal Formation for 5 membered rings	118.02660867200001
C(C(CC(C(CO)O)O)O)=O	8128_0	Hemiacetal Formation for 5 membered rings	164.068473484
8128_0	C(C(C1CC(C(O)O1)O)O)O	Hemiacetal Formation for 5 membered rings	164.068473484
C(C(C(CO)C(C(CO)O)O)=O)=O	8129_0	Hemiacetal Formation for 6 membered rings	192.063388104
8129_0	C1(C(O)OC(CO)C(C1CO)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(C(CO)C(C(CO)O)O)=O)=O	8131_0	Hemiacetal Formation for 6 membered rings	192.063388104
8131_0	C(C1(C(CO)C(C(CO1)O)O)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(C(C(C(CO)O)O)=O)CO)=O	8132_0	Hemiacetal Formation for 6 membered rings	192.063388104
8132_0	C1(C(C(CO)OC(C1CO)O)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(C(C(CO)C(CO)O)=O)O)=O	8134_0	Hemiacetal Formation for 6 membered rings	192.063388104
8134_0	C1(C(C(O)OCC1C(CO)O)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(C(C(CO)C(CO)O)=O)O)=O	8135_0	Hemiacetal Formation for 6 membered rings	192.063388104
8135_0	C1(C(C(O)OC(CO)C1CO)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(CO)C(C=O)O)(C(CO)O)=O	8136_0	Hemiacetal Formation for 6 membered rings	192.063388104
8136_0	C1(C(CO)OC(C(C1CO)O)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(C(C(C(CO)=O)CO)O)O)=O	8138_0	Hemiacetal Formation for 6 membered rings	192.063388104
8138_0	C(CO)(C1COC(C(C1O)O)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(CO)C(C(C(C=O)O)O)O)=O	8140_0	Hemiacetal Formation for 6 membered rings	192.063388104
8140_0	C(C1C(C(C(CO)C(O1)O)O)O)=O	Hemiacetal Formation for 6 membered rings	192.063388104
C(C(CC(CO)=O)O)=O	8141_0	Hemiacetal Formation for 6 membered rings	132.042258736
8141_0	C1(COC(C(C1)O)O)=O	Hemiacetal Formation for 6 membered rings	132.042258736
C(CC(C(C(CO)O)=O)O)=O	8142_0	Hemiacetal Formation for 6 membered rings	162.05282342
8142_0	C1(C(CO)OC(CC1O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(CO)=O)(CC(CO)O)=O	8143_0	Hemiacetal Formation for 6 membered rings	162.05282342
8143_0	C1(C(CO)(O)OCC(C1)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(CC(CO)O)O)=O)=O	8144_0	Hemiacetal Formation for 6 membered rings	162.05282342
8144_0	C1(C(O)OC(CO)CC1O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(CC(CO)O)O)=O)=O	8146_0	Hemiacetal Formation for 6 membered rings	162.05282342
8146_0	C(C1(C(CC(CO1)O)O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(CO)O)(CC(CO)=O)=O	8147_0	Hemiacetal Formation for 6 membered rings	162.05282342
8147_0	C1(C(COC(CO)(C1)O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(CCO)(C(C(CO)=O)O)=O	8148_0	Hemiacetal Formation for 6 membered rings	162.05282342
8148_0	C1(C(C(CO)(O)OCC1)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(CO)(C(CC(CO)=O)O)=O	8150_0	Hemiacetal Formation for 6 membered rings	162.05282342
8150_0	C1(COC(CO)(CC1O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(CO)(C(CC(CO)=O)O)=O	8151_0	Hemiacetal Formation for 6 membered rings	162.05282342
8151_0	C1(COC(CO)(C(C1)O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(CC(C=O)O)O)O)=O	8153_0	Hemiacetal Formation for 6 membered rings	162.05282342
8153_0	C(C1C(CC(C(O1)O)O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(CC(C=O)O)O)O)=O	8155_0	Hemiacetal Formation for 6 membered rings	162.05282342
8155_0	C(C1CC(C(C(O1)O)O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C)(C(C(C(CO)=O)O)O)=O	8157_0	Hemiacetal Formation for 6 membered rings	162.05282342
8157_0	C1(COC(C)(C(C1O)O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(C=O)O)O)(C(C)O)=O	8159_0	Hemiacetal Formation for 6 membered rings	162.05282342
8159_0	C1(C(C)OC(C(C1O)O)O)=O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(C(C(CO)O)O)=O)O)=O	8160_0	Hemiacetal Formation for 6 membered rings	178.04773804
8160_0	C1(C(C(CO)OC(C1O)O)O)=O	Hemiacetal Formation for 6 membered rings	178.04773804
C(C(C(C(C(CO)O)O)O)NC)=O	8162_0	Hemiacetal Formation for 6 membered rings	193.095022585
8162_0	CNC1C(O)OC(CO)C(C1O)O	Hemiacetal Formation for 6 membered rings	193.095022585
C(CC(C(C(CO)O)=O)NC)=O	8163_0	Hemiacetal Formation for 6 membered rings	175.084457901
8163_0	C1(C(CO)OC(CC1NC)O)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(C(CNC)=O)(CC(CO)O)=O	8165_0	Hemiacetal Formation for 6 membered rings	175.084457901
8165_0	C1(C(CNC)(O)OCC(C1)O)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(C(C(CC(CO)O)NC)=O)=O	8166_0	Hemiacetal Formation for 6 membered rings	175.084457901
8166_0	C1(C(O)OC(CO)CC1NC)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(C(C(CC(CO)O)NC)=O)=O	8168_0	Hemiacetal Formation for 6 membered rings	175.084457901
8168_0	C(C1(C(CC(CO1)O)NC)O)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(C(CO)O)(CC(CNC)=O)=O	8170_0	Hemiacetal Formation for 6 membered rings	175.084457901
8170_0	C1(C(COC(CNC)(C1)O)O)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(CCO)(C(C(CNC)=O)O)=O	8172_0	Hemiacetal Formation for 6 membered rings	175.084457901
8172_0	C1(C(C(CNC)(O)OCC1)O)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(CC(C(CNC)=O)O)(CO)=O	8174_0	Hemiacetal Formation for 6 membered rings	175.084457901
8174_0	C1(COC(C(C1)O)(CNC)O)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(C(CC(C(C=O)O)O)NC)=O	8176_0	Hemiacetal Formation for 6 membered rings	175.084457901
8176_0	C(C1C(CC(C(O1)O)NC)O)=O	Hemiacetal Formation for 6 membered rings	175.084457901
C(C(C(C(C(CO)O)O)=O)NC)=O	8177_0	Hemiacetal Formation for 6 membered rings	191.079372521
8177_0	C1(C(C(CO)OC(C1NC)O)O)=O	Hemiacetal Formation for 6 membered rings	191.079372521
C(CNC)(C(C(C(CO)O)O)O)=O	8179_0	Hemiacetal Formation for 6 membered rings	193.095022585
