Source	Target	R or P	Reaction Name	Mass
8943_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8943_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8943_0	C(CNC)(CC(C(CO)O)N)=O	1	Transamination (inverse)	176.116092382
8944_0	C(C(CO)O)(CC(CNC)=O)=O	-1	Transamination (inverse)	175.084457901
8944_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8944_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8944_0	C(C(CO)O)(CC(CNC)N)=O	1	Transamination (inverse)	176.116092382
8945_0	C(C(CO)O)(CC(CNC)=O)=O	-1	Transamination (inverse)	175.084457901
8945_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8945_0	C(CNC)(CC(C(CO)O)N)=O	1	Transamination (inverse)	176.116092382
8945_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8946_0	C(C(CO)O)(CC(CNC)=O)=O	-1	Transamination (inverse)	175.084457901
8946_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8946_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8946_0	C(C(CO)O)(CC(CNC)N)=O	1	Transamination (inverse)	176.116092382
8947_0	C(C(CO)O)(CC(CNC)=O)=O	-1	Transamination (inverse)	175.084457901
8947_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8947_0	C(CNC)(CC(C(CO)O)N)=O	1	Transamination (inverse)	176.116092382
8947_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8948_0	C(C(CO)O)(CC(CNC)=O)=O	-1	Transamination (inverse)	175.084457901
8948_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8948_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8948_0	C(C(CO)O)(CC(CNC)N)=O	1	Transamination (inverse)	176.116092382
8949_0	C(C(CO)O)(CC(CNC)=O)=O	-1	Transamination (inverse)	175.084457901
8949_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8949_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8949_0	C(CNC)(CC(C(CO)O)N)=O	1	Transamination (inverse)	176.116092382
8950_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8950_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8950_0	C(CO)(C(CC(CN)O)NC)=O	1	Transamination (inverse)	176.116092382
8950_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8952_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8952_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8952_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8952_0	C(C(CC(C(CO)N)NC)O)=O	1	Transamination (inverse)	176.116092382
8953_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8953_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8953_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8953_0	C(CO)(C(CC(CN)O)NC)=O	1	Transamination (inverse)	176.116092382
8954_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8954_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8954_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8954_0	C(C(CC(C(CO)N)NC)O)=O	1	Transamination (inverse)	176.116092382
8955_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8955_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8955_0	C(CO)(C(CC(CN)O)NC)=O	1	Transamination (inverse)	176.116092382
8955_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8956_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8956_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8956_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8956_0	C(C(CC(C(CO)N)NC)O)=O	1	Transamination (inverse)	176.116092382
8957_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8957_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8957_0	C(CO)(C(CC(CN)O)NC)=O	1	Transamination (inverse)	176.116092382
8957_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8958_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8958_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8958_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8958_0	C(C(CC(C(CO)N)NC)O)=O	1	Transamination (inverse)	176.116092382
8959_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8959_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8959_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8959_0	C(CO)(C(CC(CN)O)NC)=O	1	Transamination (inverse)	176.116092382
8960_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Transamination (inverse)	175.084457901
8960_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8960_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8960_0	C(C(CC(C(CO)N)NC)O)=O	1	Transamination (inverse)	176.116092382
8962_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8962_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8962_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8962_0	C(C(C(CNC)N)O)(CCO)=O	1	Transamination (inverse)	176.116092382
8963_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8963_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8963_0	C(CNC)(C(C(CCO)N)O)=O	1	Transamination (inverse)	176.116092382
8963_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8964_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8964_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8964_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8964_0	C(C(C(CNC)N)O)(CCO)=O	1	Transamination (inverse)	176.116092382
8965_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8965_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8965_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8965_0	C(CNC)(C(C(CCO)N)O)=O	1	Transamination (inverse)	176.116092382
8966_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8966_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8966_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8966_0	C(C(C(CNC)N)O)(CCO)=O	1	Transamination (inverse)	176.116092382
8967_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8967_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8967_0	C(CNC)(C(C(CCO)N)O)=O	1	Transamination (inverse)	176.116092382
8967_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8968_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8968_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8968_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8968_0	C(C(C(CNC)N)O)(CCO)=O	1	Transamination (inverse)	176.116092382
8969_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8969_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8969_0	C(CNC)(C(C(CCO)N)O)=O	1	Transamination (inverse)	176.116092382
8969_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8970_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8970_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8970_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8970_0	C(C(C(CNC)N)O)(CCO)=O	1	Transamination (inverse)	176.116092382
8971_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8971_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8971_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8971_0	C(CNC)(C(C(CCO)N)O)=O	1	Transamination (inverse)	176.116092382
8972_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8972_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8972_0	C(C(CN)O)(C(CCO)NC)=O	1	Transamination (inverse)	176.116092382
8972_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8974_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8974_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8974_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8974_0	C(C(C(C(CCO)NC)N)O)=O	1	Transamination (inverse)	176.116092382
8975_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8975_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8975_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8975_0	C(C(CN)O)(C(CCO)NC)=O	1	Transamination (inverse)	176.116092382
8976_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8976_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8976_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8976_0	C(C(C(C(CCO)NC)N)O)=O	1	Transamination (inverse)	176.116092382
8977_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8977_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8977_0	C(C(CN)O)(C(CCO)NC)=O	1	Transamination (inverse)	176.116092382
8977_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8978_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8978_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8978_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8978_0	C(C(C(C(CCO)NC)N)O)=O	1	Transamination (inverse)	176.116092382
8979_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8979_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8979_0	C(C(CN)O)(C(CCO)NC)=O	1	Transamination (inverse)	176.116092382
8979_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8980_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8980_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8980_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8980_0	C(C(C(C(CCO)NC)N)O)=O	1	Transamination (inverse)	176.116092382
8981_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8981_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8981_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8981_0	C(C(CN)O)(C(CCO)NC)=O	1	Transamination (inverse)	176.116092382
8982_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Transamination (inverse)	175.084457901
8982_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8982_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8982_0	C(C(C(C(CCO)NC)N)O)=O	1	Transamination (inverse)	176.116092382
8984_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8984_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8984_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8984_0	C(CO)(CC(C(CNC)N)O)=O	1	Transamination (inverse)	176.116092382
8985_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8985_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8985_0	C(CNC)(C(CC(CO)N)O)=O	1	Transamination (inverse)	176.116092382
8985_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8986_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8986_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8986_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8986_0	C(CO)(CC(C(CNC)N)O)=O	1	Transamination (inverse)	176.116092382
8987_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8987_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8987_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8987_0	C(CNC)(C(CC(CO)N)O)=O	1	Transamination (inverse)	176.116092382
8988_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8988_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8988_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8988_0	C(CO)(CC(C(CNC)N)O)=O	1	Transamination (inverse)	176.116092382
8989_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8989_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8989_0	C(CNC)(C(CC(CO)N)O)=O	1	Transamination (inverse)	176.116092382
8989_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
8990_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8990_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8990_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8990_0	C(CO)(CC(C(CNC)N)O)=O	1	Transamination (inverse)	176.116092382
8991_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8991_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
8991_0	C(CNC)(C(CC(CO)N)O)=O	1	Transamination (inverse)	176.116092382
8991_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
8992_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8992_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8992_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8992_0	C(CO)(CC(C(CNC)N)O)=O	1	Transamination (inverse)	176.116092382
8993_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Transamination (inverse)	175.084457901
8993_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
8993_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
8993_0	C(CNC)(C(CC(CO)N)O)=O	1	Transamination (inverse)	176.116092382
8994_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
8994_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8994_0	C(C(CC(C(CN)O)O)NC)=O	1	Transamination (inverse)	176.116092382
8994_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8996_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
8996_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
8996_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
8996_0	C(C(C(CC(CN)NC)O)O)=O	1	Transamination (inverse)	176.116092382
8997_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
8997_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8997_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8997_0	C(C(CC(C(CN)O)O)NC)=O	1	Transamination (inverse)	176.116092382
8998_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
8998_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
8998_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
8998_0	C(C(C(CC(CN)NC)O)O)=O	1	Transamination (inverse)	176.116092382
8999_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
8999_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
8999_0	C(C(CC(C(CN)O)O)NC)=O	1	Transamination (inverse)	176.116092382
8999_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
9000_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
9000_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
9000_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
9000_0	C(C(C(CC(CN)NC)O)O)=O	1	Transamination (inverse)	176.116092382
9001_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
9001_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
9001_0	C(C(CC(C(CN)O)O)NC)=O	1	Transamination (inverse)	176.116092382
9001_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
9002_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
9002_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
9002_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
9002_0	C(C(C(CC(CN)NC)O)O)=O	1	Transamination (inverse)	176.116092382
9003_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
9003_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
9003_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
9003_0	C(C(CC(C(CN)O)O)NC)=O	1	Transamination (inverse)	176.116092382
9004_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Transamination (inverse)	175.084457901
9004_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
9004_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
9004_0	C(C(C(CC(CN)NC)O)O)=O	1	Transamination (inverse)	176.116092382
9006_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9006_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
9006_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
9006_0	C(C)(C(C(C(CNC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9007_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9007_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
9007_0	C(CNC)(C(C(C(C)N)O)O)=O	1	Transamination (inverse)	176.116092382
9007_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
9008_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9008_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
9008_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
9008_0	C(C)(C(C(C(CNC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9009_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9009_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
9009_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
9009_0	C(CNC)(C(C(C(C)N)O)O)=O	1	Transamination (inverse)	176.116092382
9010_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9010_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
9010_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
9010_0	C(C)(C(C(C(CNC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9011_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9011_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
9011_0	C(CNC)(C(C(C(C)N)O)O)=O	1	Transamination (inverse)	176.116092382
9011_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
9012_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9012_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
9012_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
9012_0	C(C)(C(C(C(CNC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9013_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9013_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
9013_0	C(CNC)(C(C(C(C)N)O)O)=O	1	Transamination (inverse)	176.116092382
9013_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
9014_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9014_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
9014_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
9014_0	C(C)(C(C(C(CNC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9015_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Transamination (inverse)	175.084457901
9015_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
9015_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
9015_0	C(CNC)(C(C(C(C)N)O)O)=O	1	Transamination (inverse)	176.116092382
9016_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9016_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
9016_0	C(C(C(CN)O)O)(C(C)NC)=O	1	Transamination (inverse)	176.116092382
9016_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
9018_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9018_0	C(C(C(CO)O)N)(O)=O	-1	Transamination (inverse)	135.053157773
9018_0	C(C(C(CO)O)=O)(O)=O	1	Transamination (inverse)	134.02152329199998
9018_0	C(C(C(C(C(C)NC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9019_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9019_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
9019_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
9019_0	C(C(C(CN)O)O)(C(C)NC)=O	1	Transamination (inverse)	176.116092382
9020_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9020_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Transamination (inverse)	195.074287141
9020_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	1	Transamination (inverse)	194.04265266
9020_0	C(C(C(C(C(C)NC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9021_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9021_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
9021_0	C(C(C(CN)O)O)(C(C)NC)=O	1	Transamination (inverse)	176.116092382
9021_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
9022_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9022_0	C(C(C(O)=O)N)(O)=O	-1	Transamination (inverse)	119.02185764500001
9022_0	C(C(C(O)=O)=O)(O)=O	1	Transamination (inverse)	117.99022316400001
9022_0	C(C(C(C(C(C)NC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9023_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9023_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
9023_0	C(C(C(CN)O)O)(C(C)NC)=O	1	Transamination (inverse)	176.116092382
9023_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
9024_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9024_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Transamination (inverse)	149.032422329
9024_0	C(C(C(C(O)=O)=O)O)(O)=O	1	Transamination (inverse)	148.00078784800002
9024_0	C(C(C(C(C(C)NC)N)O)O)=O	1	Transamination (inverse)	176.116092382
9025_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Transamination (inverse)	175.084457901
9025_0	C(C(CO)N)(O)=O	-1	Transamination (inverse)	105.04259308900001
9025_0	C(C(CO)=O)(O)=O	1	Transamination (inverse)	104.010958608
9025_0	C(C(C(CN)O)O)(C(C)NC)=O	1	Transamination (inverse)	176.116092382
