Source	Target	Reaction Name	Mass
256_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
256_0	C=C(C)CO	Cannizarro 2, HCHO (oxidation)	72.057514876
C=O	258_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	258_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(CCC)=O	258_0	Cannizarro 2, HCHO (reduction)	72.057514876
258_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
258_0	C(CCC)(O)=O	Cannizarro 2, HCHO (reduction)	88.052429496
C=O	260_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	260_0	Cannizarro 2, HCHO (reduction)	18.010564684
C=C(C=O)C	260_0	Cannizarro 2, HCHO (reduction)	70.041864812
260_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
260_0	C=C(C(O)=O)C	Cannizarro 2, HCHO (reduction)	86.036779432
CC(CO)CO	261_0	Elimination2	90.06807956
261_0	O	Elimination2	18.010564684
261_0	C=C(C)CO	Elimination2	72.057514876
C(C)(C(C)O)=O	262_0	Elimination2	88.052429496
262_0	O	Elimination2	18.010564684
262_0	C=CC(C)=O	Elimination2	70.041864812
CC(C)O	263_0	Elimination2	60.057514876
263_0	O	Elimination2	18.010564684
263_0	C=CC	Elimination2	42.046950192
O	264_0	Hydration of C(=O)C	18.010564684
C(CCC)=O	264_0	Hydration of C(=O)C	72.057514876
264_0	CCC(CO)O	Hydration of C(=O)C	90.06807956
O	265_0	Hydration of C(=O)C	18.010564684
C(C)(CC)=O	265_0	Hydration of C(=O)C	72.057514876
265_0	CCC(CO)O	Hydration of C(=O)C	90.06807956
O	266_0	Hydration of C(=O)C	18.010564684
C(C)(CC)=O	266_0	Hydration of C(=O)C	72.057514876
266_0	CC(C(C)O)O	Hydration of C(=O)C	90.06807956
O	268_0	Hydration of C=C(O)	18.010564684
C=C(C=O)C	268_0	Hydration of C=C(O)	70.041864812
268_0	C(C(C)(C)O)=O	Hydration of C=C(O)	88.052429496
O	269_0	Hydration of C=C(O)	18.010564684
C=C(C=O)C	269_0	Hydration of C=C(O)	70.041864812
269_0	C(C(C)CO)=O	Hydration of C=C(O)	88.052429496
O	271_0	Hydration of C=C(O)	18.010564684
C1CCOC=1	271_0	Hydration of C=C(O)	70.041864812
271_0	C1C(CCO1)O	Hydration of C=C(O)	88.052429496
C(CCC)=O	273_0	Michael Addition 0,2, (reverse)	72.057514876
273_0	C=CC=O	Michael Addition 0,2, (reverse)	56.026214748
273_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
C(CCCC=C)=O	274_0	Michael Addition 0,2, (reverse)	98.07316494
274_0	C=CC=O	Michael Addition 0,2, (reverse)	56.026214748
274_0	C=CC	Michael Addition 0,2, (reverse)	42.046950192
C=O	276_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	276_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C)(C)O)=O	276_0	Cannizarro 2, HCHO (oxidation)	88.052429496
276_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
276_0	CC(C)(CO)O	Cannizarro 2, HCHO (oxidation)	90.06807956
CCCCO	278_0	Elimination2	74.07316494
278_0	O	Elimination2	18.010564684
278_0	C=CCC	Elimination2	56.062600255999996
C(C(C)(C)O)=O	279_0	Elimination2	88.052429496
279_0	O	Elimination2	18.010564684
279_0	C=C(C=O)C	Elimination2	70.041864812
C1C(CCO1)O	281_0	Elimination2	88.052429496
281_0	O	Elimination2	18.010564684
281_0	C1COCC=1	Elimination2	70.041864812
O	282_0	Hydration of C=C(O)	18.010564684
C=C(C)CO	282_0	Hydration of C=C(O)	72.057514876
282_0	CC(C)(CO)O	Hydration of C=C(O)	90.06807956
O	283_0	Hydration of C=C(O)	18.010564684
C=C(C)CO	283_0	Hydration of C=C(O)	72.057514876
283_0	CC(CO)CO	Hydration of C=C(O)	90.06807956
C=CC(O)=O	284_0	Michael Addition 0,2, 	72.021129368
C	284_0	Michael Addition 0,2, 	16.031300127999998
284_0	C(CCC)(O)=O	Michael Addition 0,2, 	88.052429496
C(C)=CC=O	286_0	Michael Addition 0,2, 	70.041864812
C	286_0	Michael Addition 0,2, 	16.031300127999998
286_0	C(CC(C)C)=O	Michael Addition 0,2, 	86.07316494
C=CC=O	287_0	Michael Addition 0,2, 	56.026214748
C	287_0	Michael Addition 0,2, 	16.031300127999998
287_0	C(CCC)=O	Michael Addition 0,2, 	72.057514876
[C](C(O)=O)=C	289_0	Michael Addition 0,2, 	71.013304336
C	289_0	Michael Addition 0,2, 	16.031300127999998
289_0	[CH](C(O)=O)CC	Michael Addition 0,2, 	87.044604464
C=CC(C)=O	291_0	Michael Addition 0,2, 	70.041864812
C	291_0	Michael Addition 0,2, 	16.031300127999998
291_0	C(C)(CCC)=O	Michael Addition 0,2, 	86.07316494
C=C(C=O)C	293_0	Michael Addition 0,2, 	70.041864812
C	293_0	Michael Addition 0,2, 	16.031300127999998
293_0	C(C(C)CC)=O	Michael Addition 0,2, 	86.07316494
C(CCC)(O)=O	294_0	Michael Addition 0,2, (reverse)	88.052429496
294_0	C=CC(O)=O	Michael Addition 0,2, (reverse)	72.021129368
294_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
C=O	296_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	296_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CC(C)C)=O	296_0	Cannizarro 2, HCHO (oxidation)	86.07316494
296_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
296_0	CC(C)CCO	Cannizarro 2, HCHO (oxidation)	88.088815004
C=O	298_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	298_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C)CC)=O	298_0	Cannizarro 2, HCHO (oxidation)	86.07316494
298_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
298_0	CC(CO)CC	Cannizarro 2, HCHO (oxidation)	88.088815004
CC(C)(CO)O	300_0	Elimination + enol to keto	90.06807956
300_0	O	Elimination + enol to keto	18.010564684
300_0	C(C(C)C)=O	Elimination + enol to keto	72.057514876
CC(C)(CO)O	301_0	Elimination2	90.06807956
301_0	O	Elimination2	18.010564684
301_0	C=C(C)CO	Elimination2	72.057514876
O	303_0	Hydration of C=C(O)	18.010564684
C=CCC	303_0	Hydration of C=C(O)	56.062600255999996
303_0	CC(CC)O	Hydration of C=C(O)	74.07316494
O	304_0	Hydration of C=C(O)	18.010564684
C=CCC	304_0	Hydration of C=C(O)	56.062600255999996
304_0	CCCCO	Hydration of C=C(O)	74.07316494
O	305_0	Hydration of C=C(O)	18.010564684
C1COCC=1	305_0	Hydration of C=C(O)	70.041864812
305_0	C1C(CCO1)O	Hydration of C=C(O)	88.052429496
C(CC(C)C)=O	306_0	Michael Addition 0,2, (reverse)	86.07316494
306_0	C(C)=CC=O	Michael Addition 0,2, (reverse)	70.041864812
306_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
[CH](C(O)=O)CC	307_0	Michael Addition 0,2, (reverse)	87.044604464
307_0	[C](C(O)=O)=C	Michael Addition 0,2, (reverse)	71.013304336
307_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
C(C)(CCC)=O	308_0	Michael Addition 0,2, (reverse)	86.07316494
308_0	C=CC(C)=O	Michael Addition 0,2, (reverse)	70.041864812
308_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
C(C(C)CC)=O	309_0	Michael Addition 0,2, (reverse)	86.07316494
309_0	C=C(C=O)C	Michael Addition 0,2, (reverse)	70.041864812
309_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
C=O	311_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	311_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C)C)=O	311_0	Cannizarro 2, HCHO (oxidation)	72.057514876
311_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
311_0	CC(C)CO	Cannizarro 2, HCHO (oxidation)	74.07316494
C=O	313_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	313_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(C(C)C)=O	313_0	Cannizarro 2, HCHO (reduction)	72.057514876
313_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
313_0	C(C(C)C)(O)=O	Cannizarro 2, HCHO (reduction)	88.052429496
CC(C)CCO	315_0	Elimination2	88.088815004
315_0	O	Elimination2	18.010564684
315_0	C=CC(C)C	Elimination2	70.07825032
CC(CO)CC	317_0	Elimination2	88.088815004
317_0	O	Elimination2	18.010564684
317_0	C=C(C)CC	Elimination2	70.07825032
CC(CC)O	318_0	Elimination2	74.07316494
318_0	O	Elimination2	18.010564684
318_0	C=CCC	Elimination2	56.062600255999996
CC(CC)O	320_0	Elimination2	74.07316494
320_0	O	Elimination2	18.010564684
320_0	C(C)=CC	Elimination2	56.062600255999996
O	321_0	Hydration of C(=O)C	18.010564684
C(C(C)C)=O	321_0	Hydration of C(=O)C	72.057514876
321_0	CC(C)(CO)O	Hydration of C(=O)C	90.06807956
CC(C)CO	323_0	Elimination2	74.07316494
323_0	O	Elimination2	18.010564684
323_0	C=C(C)C	Elimination2	56.062600255999996
O	325_0	Hydration of C=C(O)	18.010564684
C=CC(C)C	325_0	Hydration of C=C(O)	70.07825032
325_0	CC(C)C(C)O	Hydration of C=C(O)	88.088815004
O	326_0	Hydration of C=C(O)	18.010564684
C=CC(C)C	326_0	Hydration of C=C(O)	70.07825032
326_0	CC(C)CCO	Hydration of C=C(O)	88.088815004
O	327_0	Hydration of C=C(O)	18.010564684
C=C(C)CC	327_0	Hydration of C=C(O)	70.07825032
327_0	CC(CO)CC	Hydration of C=C(O)	88.088815004
O	329_0	Hydration of C=C(O)	18.010564684
C=C(C)CC	329_0	Hydration of C=C(O)	70.07825032
329_0	CC(C)(CC)O	Hydration of C=C(O)	88.088815004
O	330_0	Hydration of C=C(O)	18.010564684
C(C)=CC	330_0	Hydration of C=C(O)	56.062600255999996
330_0	CC(CC)O	Hydration of C=C(O)	74.07316494
CC(C)C(C)O	331_0	Elimination2	88.088815004
331_0	O	Elimination2	18.010564684
331_0	C=CC(C)C	Elimination2	70.07825032
CC(C)C(C)O	333_0	Elimination2	88.088815004
333_0	O	Elimination2	18.010564684
333_0	C(C)=C(C)C	Elimination2	70.07825032
CC(C)(CC)O	334_0	Elimination2	88.088815004
334_0	O	Elimination2	18.010564684
334_0	C=C(C)CC	Elimination2	70.07825032
CC(C)(CC)O	335_0	Elimination2	88.088815004
335_0	O	Elimination2	18.010564684
335_0	C(C)=C(C)C	Elimination2	70.07825032
O	336_0	Hydration of C=C(O)	18.010564684
C=C(C)C	336_0	Hydration of C=C(O)	56.062600255999996
336_0	CC(C)CO	Hydration of C=C(O)	74.07316494
O	338_0	Hydration of C=C(O)	18.010564684
C=C(C)C	338_0	Hydration of C=C(O)	56.062600255999996
338_0	CC(C)(C)O	Hydration of C=C(O)	74.07316494
CC(C)(C)O	339_0	Elimination2	74.07316494
339_0	O	Elimination2	18.010564684
339_0	C=C(C)C	Elimination2	56.062600255999996
O	340_0	Hydration of C=C(O)	18.010564684
C(C)=C(C)C	340_0	Hydration of C=C(O)	70.07825032
340_0	CC(C)(CC)O	Hydration of C=C(O)	88.088815004
O	341_0	Hydration of C=C(O)	18.010564684
C(C)=C(C)C	341_0	Hydration of C=C(O)	70.07825032
341_0	CC(C)C(C)O	Hydration of C=C(O)	88.088815004
