ID	Species	R or P	Reaction Name	Mass
238_0	O	1	Elimination2	18.010564684
238_0	C1CCOC=1	1	Elimination2	70.041864812
239_0	O	-1	Hydration of C(=O)C	18.010564684
239_0	C=CC(C)=O	-1	Hydration of C(=O)C	70.041864812
239_0	C=CC(CO)O	1	Hydration of C(=O)C	88.052429496
240_0	O	-1	Hydration of C=C(O)	18.010564684
240_0	C=CC(C)=O	-1	Hydration of C=C(O)	70.041864812
240_0	C(C)(CCO)=O	1	Hydration of C=C(O)	88.052429496
242_0	O	-1	Hydration of C=C(O)	18.010564684
242_0	C=CC(C)=O	-1	Hydration of C=C(O)	70.041864812
242_0	C(C)(C(C)O)=O	1	Hydration of C=C(O)	88.052429496
243_0	O	-1	Hydration of C=C(O)	18.010564684
243_0	C=CC=C	-1	Hydration of C=C(O)	54.046950192
243_0	C=CC(C)O	1	Hydration of C=C(O)	72.057514876
244_0	O	-1	Hydration of C=C(O)	18.010564684
244_0	C=CC=C	-1	Hydration of C=C(O)	54.046950192
244_0	C=CCCO	1	Hydration of C=C(O)	72.057514876
246_0	O	-1	Hydration of C=C(O)	18.010564684
246_0	C=CC	-1	Hydration of C=C(O)	42.046950192
246_0	CC(C)O	1	Hydration of C=C(O)	60.057514876
247_0	O	-1	Hydration of C=C(O)	18.010564684
247_0	C=CC	-1	Hydration of C=C(O)	42.046950192
247_0	CCCO	1	Hydration of C=C(O)	60.057514876
248_0	C1CCC(O)O1	-1	Hemiacetal Formation for 5 membered rings, inverse	88.052429496
248_0	C(CCCO)=O	1	Hemiacetal Formation for 5 membered rings, inverse	88.052429496
250_0	C=CC=O	-1	Michael Addition 0,2, 	56.026214748
250_0	C=CC	-1	Michael Addition 0,2, 	42.046950192
250_0	C(CCCC=C)=O	1	Michael Addition 0,2, 	98.07316494
251_0	[H+]	-1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	1.007276452
251_0	[H+]	-1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	1.007276452
251_0	[Fe+2]	-1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	55.933840339999996
251_0	[Fe+2]	-1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	55.933840339999996
251_0	C(C(CC)=O)=O	-1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	86.036779432
251_0	[Fe+3]	1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	55.933291759999996
251_0	[Fe+3]	1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	55.933291759999996
251_0	C(C(CC)O)=O	1	Fe2 ---> Fe3 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group, inverse	88.052429496
252_0	C(C)(C(C)O)=O	-1	Keto-enol migration twice	88.052429496
252_0	C(C)(C(C)O)=O	1	Keto-enol migration twice	88.052429496
254_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
254_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
254_0	C(CCC)=O	-1	Cannizarro 2, HCHO (oxidation)	72.057514876
254_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
254_0	CCCCO	1	Cannizarro 2, HCHO (oxidation)	74.07316494
256_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
256_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
256_0	C=C(C=O)C	-1	Cannizarro 2, HCHO (oxidation)	70.041864812
256_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
256_0	C=C(C)CO	1	Cannizarro 2, HCHO (oxidation)	72.057514876
258_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
258_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
258_0	C(CCC)=O	-1	Cannizarro 2, HCHO (reduction)	72.057514876
258_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
258_0	C(CCC)(O)=O	1	Cannizarro 2, HCHO (reduction)	88.052429496
260_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
260_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
260_0	C=C(C=O)C	-1	Cannizarro 2, HCHO (reduction)	70.041864812
260_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
260_0	C=C(C(O)=O)C	1	Cannizarro 2, HCHO (reduction)	86.036779432
261_0	CC(CO)CO	-1	Elimination2	90.06807956
261_0	O	1	Elimination2	18.010564684
261_0	C=C(C)CO	1	Elimination2	72.057514876
262_0	C(C)(C(C)O)=O	-1	Elimination2	88.052429496
262_0	O	1	Elimination2	18.010564684
262_0	C=CC(C)=O	1	Elimination2	70.041864812
263_0	CC(C)O	-1	Elimination2	60.057514876
263_0	O	1	Elimination2	18.010564684
263_0	C=CC	1	Elimination2	42.046950192
264_0	O	-1	Hydration of C(=O)C	18.010564684
264_0	C(CCC)=O	-1	Hydration of C(=O)C	72.057514876
264_0	CCC(CO)O	1	Hydration of C(=O)C	90.06807956
265_0	O	-1	Hydration of C(=O)C	18.010564684
265_0	C(C)(CC)=O	-1	Hydration of C(=O)C	72.057514876
265_0	CCC(CO)O	1	Hydration of C(=O)C	90.06807956
266_0	O	-1	Hydration of C(=O)C	18.010564684
266_0	C(C)(CC)=O	-1	Hydration of C(=O)C	72.057514876
266_0	CC(C(C)O)O	1	Hydration of C(=O)C	90.06807956
268_0	O	-1	Hydration of C=C(O)	18.010564684
268_0	C=C(C=O)C	-1	Hydration of C=C(O)	70.041864812
268_0	C(C(C)(C)O)=O	1	Hydration of C=C(O)	88.052429496
269_0	O	-1	Hydration of C=C(O)	18.010564684
269_0	C=C(C=O)C	-1	Hydration of C=C(O)	70.041864812
269_0	C(C(C)CO)=O	1	Hydration of C=C(O)	88.052429496
271_0	O	-1	Hydration of C=C(O)	18.010564684
271_0	C1CCOC=1	-1	Hydration of C=C(O)	70.041864812
271_0	C1C(CCO1)O	1	Hydration of C=C(O)	88.052429496
273_0	C(CCC)=O	-1	Michael Addition 0,2, (reverse)	72.057514876
273_0	C=CC=O	1	Michael Addition 0,2, (reverse)	56.026214748
273_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
274_0	C(CCCC=C)=O	-1	Michael Addition 0,2, (reverse)	98.07316494
274_0	C=CC=O	1	Michael Addition 0,2, (reverse)	56.026214748
274_0	C=CC	1	Michael Addition 0,2, (reverse)	42.046950192
276_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
276_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
276_0	C(C(C)(C)O)=O	-1	Cannizarro 2, HCHO (oxidation)	88.052429496
276_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
276_0	CC(C)(CO)O	1	Cannizarro 2, HCHO (oxidation)	90.06807956
278_0	CCCCO	-1	Elimination2	74.07316494
278_0	O	1	Elimination2	18.010564684
278_0	C=CCC	1	Elimination2	56.062600255999996
279_0	C(C(C)(C)O)=O	-1	Elimination2	88.052429496
279_0	O	1	Elimination2	18.010564684
279_0	C=C(C=O)C	1	Elimination2	70.041864812
281_0	C1C(CCO1)O	-1	Elimination2	88.052429496
281_0	O	1	Elimination2	18.010564684
281_0	C1COCC=1	1	Elimination2	70.041864812
282_0	O	-1	Hydration of C=C(O)	18.010564684
282_0	C=C(C)CO	-1	Hydration of C=C(O)	72.057514876
282_0	CC(C)(CO)O	1	Hydration of C=C(O)	90.06807956
283_0	O	-1	Hydration of C=C(O)	18.010564684
283_0	C=C(C)CO	-1	Hydration of C=C(O)	72.057514876
283_0	CC(CO)CO	1	Hydration of C=C(O)	90.06807956
284_0	C=CC(O)=O	-1	Michael Addition 0,2, 	72.021129368
284_0	C	-1	Michael Addition 0,2, 	16.031300127999998
284_0	C(CCC)(O)=O	1	Michael Addition 0,2, 	88.052429496
286_0	C(C)=CC=O	-1	Michael Addition 0,2, 	70.041864812
286_0	C	-1	Michael Addition 0,2, 	16.031300127999998
286_0	C(CC(C)C)=O	1	Michael Addition 0,2, 	86.07316494
287_0	C=CC=O	-1	Michael Addition 0,2, 	56.026214748
287_0	C	-1	Michael Addition 0,2, 	16.031300127999998
287_0	C(CCC)=O	1	Michael Addition 0,2, 	72.057514876
289_0	[C](C(O)=O)=C	-1	Michael Addition 0,2, 	71.013304336
289_0	C	-1	Michael Addition 0,2, 	16.031300127999998
289_0	[CH](C(O)=O)CC	1	Michael Addition 0,2, 	87.044604464
291_0	C=CC(C)=O	-1	Michael Addition 0,2, 	70.041864812
291_0	C	-1	Michael Addition 0,2, 	16.031300127999998
291_0	C(C)(CCC)=O	1	Michael Addition 0,2, 	86.07316494
293_0	C=C(C=O)C	-1	Michael Addition 0,2, 	70.041864812
293_0	C	-1	Michael Addition 0,2, 	16.031300127999998
293_0	C(C(C)CC)=O	1	Michael Addition 0,2, 	86.07316494
294_0	C(CCC)(O)=O	-1	Michael Addition 0,2, (reverse)	88.052429496
294_0	C=CC(O)=O	1	Michael Addition 0,2, (reverse)	72.021129368
294_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
296_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
296_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
296_0	C(CC(C)C)=O	-1	Cannizarro 2, HCHO (oxidation)	86.07316494
296_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
296_0	CC(C)CCO	1	Cannizarro 2, HCHO (oxidation)	88.088815004
298_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
298_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
298_0	C(C(C)CC)=O	-1	Cannizarro 2, HCHO (oxidation)	86.07316494
298_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
298_0	CC(CO)CC	1	Cannizarro 2, HCHO (oxidation)	88.088815004
300_0	CC(C)(CO)O	-1	Elimination + enol to keto	90.06807956
300_0	O	1	Elimination + enol to keto	18.010564684
300_0	C(C(C)C)=O	1	Elimination + enol to keto	72.057514876
301_0	CC(C)(CO)O	-1	Elimination2	90.06807956
301_0	O	1	Elimination2	18.010564684
301_0	C=C(C)CO	1	Elimination2	72.057514876
303_0	O	-1	Hydration of C=C(O)	18.010564684
303_0	C=CCC	-1	Hydration of C=C(O)	56.062600255999996
303_0	CC(CC)O	1	Hydration of C=C(O)	74.07316494
304_0	O	-1	Hydration of C=C(O)	18.010564684
304_0	C=CCC	-1	Hydration of C=C(O)	56.062600255999996
304_0	CCCCO	1	Hydration of C=C(O)	74.07316494
305_0	O	-1	Hydration of C=C(O)	18.010564684
305_0	C1COCC=1	-1	Hydration of C=C(O)	70.041864812
305_0	C1C(CCO1)O	1	Hydration of C=C(O)	88.052429496
306_0	C(CC(C)C)=O	-1	Michael Addition 0,2, (reverse)	86.07316494
306_0	C(C)=CC=O	1	Michael Addition 0,2, (reverse)	70.041864812
306_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
307_0	[CH](C(O)=O)CC	-1	Michael Addition 0,2, (reverse)	87.044604464
307_0	[C](C(O)=O)=C	1	Michael Addition 0,2, (reverse)	71.013304336
307_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
308_0	C(C)(CCC)=O	-1	Michael Addition 0,2, (reverse)	86.07316494
308_0	C=CC(C)=O	1	Michael Addition 0,2, (reverse)	70.041864812
308_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
309_0	C(C(C)CC)=O	-1	Michael Addition 0,2, (reverse)	86.07316494
309_0	C=C(C=O)C	1	Michael Addition 0,2, (reverse)	70.041864812
309_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
311_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
311_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
311_0	C(C(C)C)=O	-1	Cannizarro 2, HCHO (oxidation)	72.057514876
311_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
311_0	CC(C)CO	1	Cannizarro 2, HCHO (oxidation)	74.07316494
313_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
313_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
313_0	C(C(C)C)=O	-1	Cannizarro 2, HCHO (reduction)	72.057514876
313_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
313_0	C(C(C)C)(O)=O	1	Cannizarro 2, HCHO (reduction)	88.052429496
315_0	CC(C)CCO	-1	Elimination2	88.088815004
315_0	O	1	Elimination2	18.010564684
315_0	C=CC(C)C	1	Elimination2	70.07825032
317_0	CC(CO)CC	-1	Elimination2	88.088815004
317_0	O	1	Elimination2	18.010564684
317_0	C=C(C)CC	1	Elimination2	70.07825032
318_0	CC(CC)O	-1	Elimination2	74.07316494
318_0	O	1	Elimination2	18.010564684
318_0	C=CCC	1	Elimination2	56.062600255999996
320_0	CC(CC)O	-1	Elimination2	74.07316494
320_0	O	1	Elimination2	18.010564684
320_0	C(C)=CC	1	Elimination2	56.062600255999996
321_0	O	-1	Hydration of C(=O)C	18.010564684
321_0	C(C(C)C)=O	-1	Hydration of C(=O)C	72.057514876
321_0	CC(C)(CO)O	1	Hydration of C(=O)C	90.06807956
323_0	CC(C)CO	-1	Elimination2	74.07316494
323_0	O	1	Elimination2	18.010564684
323_0	C=C(C)C	1	Elimination2	56.062600255999996
325_0	O	-1	Hydration of C=C(O)	18.010564684
325_0	C=CC(C)C	-1	Hydration of C=C(O)	70.07825032
325_0	CC(C)C(C)O	1	Hydration of C=C(O)	88.088815004
326_0	O	-1	Hydration of C=C(O)	18.010564684
326_0	C=CC(C)C	-1	Hydration of C=C(O)	70.07825032
326_0	CC(C)CCO	1	Hydration of C=C(O)	88.088815004
327_0	O	-1	Hydration of C=C(O)	18.010564684
327_0	C=C(C)CC	-1	Hydration of C=C(O)	70.07825032
327_0	CC(CO)CC	1	Hydration of C=C(O)	88.088815004
329_0	O	-1	Hydration of C=C(O)	18.010564684
329_0	C=C(C)CC	-1	Hydration of C=C(O)	70.07825032
329_0	CC(C)(CC)O	1	Hydration of C=C(O)	88.088815004
330_0	O	-1	Hydration of C=C(O)	18.010564684
330_0	C(C)=CC	-1	Hydration of C=C(O)	56.062600255999996
330_0	CC(CC)O	1	Hydration of C=C(O)	74.07316494
331_0	CC(C)C(C)O	-1	Elimination2	88.088815004
331_0	O	1	Elimination2	18.010564684
331_0	C=CC(C)C	1	Elimination2	70.07825032
333_0	CC(C)C(C)O	-1	Elimination2	88.088815004
333_0	O	1	Elimination2	18.010564684
333_0	C(C)=C(C)C	1	Elimination2	70.07825032
334_0	CC(C)(CC)O	-1	Elimination2	88.088815004
334_0	O	1	Elimination2	18.010564684
334_0	C=C(C)CC	1	Elimination2	70.07825032
335_0	CC(C)(CC)O	-1	Elimination2	88.088815004
335_0	O	1	Elimination2	18.010564684
335_0	C(C)=C(C)C	1	Elimination2	70.07825032
336_0	O	-1	Hydration of C=C(O)	18.010564684
336_0	C=C(C)C	-1	Hydration of C=C(O)	56.062600255999996
336_0	CC(C)CO	1	Hydration of C=C(O)	74.07316494
338_0	O	-1	Hydration of C=C(O)	18.010564684
338_0	C=C(C)C	-1	Hydration of C=C(O)	56.062600255999996
338_0	CC(C)(C)O	1	Hydration of C=C(O)	74.07316494
339_0	CC(C)(C)O	-1	Elimination2	74.07316494
339_0	O	1	Elimination2	18.010564684
339_0	C=C(C)C	1	Elimination2	56.062600255999996
340_0	O	-1	Hydration of C=C(O)	18.010564684
340_0	C(C)=C(C)C	-1	Hydration of C=C(O)	70.07825032
340_0	CC(C)(CC)O	1	Hydration of C=C(O)	88.088815004
341_0	O	-1	Hydration of C=C(O)	18.010564684
341_0	C(C)=C(C)C	-1	Hydration of C=C(O)	70.07825032
341_0	CC(C)C(C)O	1	Hydration of C=C(O)	88.088815004
