Source,Target,R or P,Reaction Name,Mass
12404_0,C(C1(C(C(CC1N)O)O)O)O,1,"Strecker Degradation, CC",163.084457901
12405_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12405_0,C=O,1,"Strecker Degradation, CC",30.010564684
12405_0,C(CC(C(CO)(C(CO)O)O)N)=O,1,"Strecker Degradation, CC",193.095022585
12406_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12406_0,C=O,1,"Strecker Degradation, CC",30.010564684
12406_0,C(C(CO)(C(CC(CO)O)N)O)=O,1,"Strecker Degradation, CC",193.095022585
12407_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12407_0,C=O,1,"Strecker Degradation, CC",30.010564684
12407_0,C(C(CC(C(CO)(CO)O)N)O)=O,1,"Strecker Degradation, CC",193.095022585
12408_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12408_0,C=O,1,"Strecker Degradation, CC",30.010564684
12408_0,C(C(CO)(C(C(CCO)N)O)O)=O,1,"Strecker Degradation, CC",193.095022585
12409_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12409_0,C=O,1,"Strecker Degradation, CC",30.010564684
12409_0,C(C(C(CO)(C(CCO)N)O)O)=O,1,"Strecker Degradation, CC",193.095022585
12410_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12410_0,C=O,1,"Strecker Degradation, CC",30.010564684
12410_0,C(C(CO)(C(CC(CO)N)O)O)=O,1,"Strecker Degradation, CC",193.095022585
12411_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12411_0,C=O,1,"Strecker Degradation, CC",30.010564684
12411_0,C(C(CO)(C(C(C(C)N)O)O)O)=O,1,"Strecker Degradation, CC",193.095022585
12412_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12412_0,C=O,1,"Strecker Degradation, CC",30.010564684
12412_0,C(C(C(C(CO)(C(C)N)O)O)O)=O,1,"Strecker Degradation, CC",193.095022585
12413_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12413_0,C=O,1,"Strecker Degradation, CC",30.010564684
12413_0,C(C(CO)(CC(C(CO)O)N)O)=O,1,"Strecker Degradation, CC",193.095022585
12414_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12414_0,C=O,1,"Strecker Degradation, CC",30.010564684
12414_0,CNC(C(C(CO)O)O)C(CO)N,1,"Strecker Degradation, CC",194.126657066
12415_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12415_0,C=O,1,"Strecker Degradation, CC",30.010564684
12415_0,C(CC(C(C(CO)O)NC)N)=O,1,"Strecker Degradation, CC",176.116092382
12416_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12416_0,C=O,1,"Strecker Degradation, CC",30.010564684
12416_0,C(C(C(CC(CO)O)N)NC)=O,1,"Strecker Degradation, CC",176.116092382
12417_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12417_0,C=O,1,"Strecker Degradation, CC",30.010564684
12417_0,C(C(CC(C(CO)NC)N)O)=O,1,"Strecker Degradation, CC",176.116092382
12418_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12418_0,C=O,1,"Strecker Degradation, CC",30.010564684
12418_0,C(C(C(C(CCO)N)NC)O)=O,1,"Strecker Degradation, CC",176.116092382
12419_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12419_0,C=O,1,"Strecker Degradation, CC",30.010564684
12419_0,C(C(C(C(C(C)N)NC)O)O)=O,1,"Strecker Degradation, CC",176.116092382
12420_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12420_0,C=O,1,"Strecker Degradation, CC",30.010564684
12420_0,C(C(C(CC(CN)N)O)O)O,1,"Strecker Degradation, CC",164.116092382
12421_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12421_0,C=O,1,"Strecker Degradation, CC",30.010564684
12421_0,C(C(C(C(C(CN)N)O)O)O)O,1,"Strecker Degradation, CC",180.111007002
12422_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12422_0,C=O,1,"Strecker Degradation, CC",30.010564684
12422_0,C(C(CC(CCO)N)=O)=O,1,"Strecker Degradation, CC",145.073893217
12423_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12423_0,C=O,1,"Strecker Degradation, CC",30.010564684
12423_0,C(C(CCC(CO)N)=O)=O,1,"Strecker Degradation, CC",145.073893217
12424_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12424_0,C=O,1,"Strecker Degradation, CC",30.010564684
12424_0,C(C(CC(C(C)N)O)=O)=O,1,"Strecker Degradation, CC",145.073893217
12425_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12425_0,C=O,1,"Strecker Degradation, CC",30.010564684
12425_0,C(CC(CC(CO)=O)N)=O,1,"Strecker Degradation, CC",145.073893217
12426_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12426_0,C=O,1,"Strecker Degradation, CC",30.010564684
12426_0,C(CC(CC(CO)N)=O)=O,1,"Strecker Degradation, CC",145.073893217
12427_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12427_0,C=O,1,"Strecker Degradation, CC",30.010564684
12427_0,C(CC(C(C(C)=O)O)N)=O,1,"Strecker Degradation, CC",145.073893217
12428_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12428_0,C=O,1,"Strecker Degradation, CC",30.010564684
12428_0,C(CC(C(C(C)N)O)=O)=O,1,"Strecker Degradation, CC",145.073893217
12429_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12429_0,C=O,1,"Strecker Degradation, CC",30.010564684
12429_0,C(CC(C(CC=O)N)O)=O,1,"Strecker Degradation, CC",145.073893217
12430_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12430_0,C=O,1,"Strecker Degradation, CC",30.010564684
12430_0,C(C(C(CC(C)=O)N)O)=O,1,"Strecker Degradation, CC",145.073893217
12431_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12431_0,C=O,1,"Strecker Degradation, CC",30.010564684
12431_0,C(C(C(CC(C)N)=O)O)=O,1,"Strecker Degradation, CC",145.073893217
12432_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12432_0,C=O,1,"Strecker Degradation, CC",30.010564684
12432_0,C(CCC(C(C=O)O)N)=O,1,"Strecker Degradation, CC",145.073893217
12433_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12433_0,C=O,1,"Strecker Degradation, CC",30.010564684
12433_0,C(CC(CC(C=O)O)N)=O,1,"Strecker Degradation, CC",145.073893217
12434_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12434_0,C=O,1,"Strecker Degradation, CC",30.010564684
12434_0,C1C(C(C(C(CO)O)O1)O)N,1,"Strecker Degradation, CC",163.084457901
12435_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12435_0,C=O,1,"Strecker Degradation, CC",30.010564684
12435_0,C(C(C1CC(C(O)O1)N)O)O,1,"Strecker Degradation, CC",163.084457901
12436_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12436_0,C=O,1,"Strecker Degradation, CC",30.010564684
12436_0,C(C(C1C(CC(O)O1)N)O)O,1,"Strecker Degradation, CC",163.084457901
12437_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12437_0,C=O,1,"Strecker Degradation, CC",30.010564684
12437_0,CC(C1C(C(C(O)O1)O)O)N,1,"Strecker Degradation, CC",163.084457901
12438_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12438_0,C=O,1,"Strecker Degradation, CC",30.010564684
12438_0,C1C(C(C(C(CO)O1)O)O)N,1,"Strecker Degradation, CC",163.084457901
12439_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12439_0,C=O,1,"Strecker Degradation, CC",30.010564684
12439_0,C(C1C(CC(C(O)O1)N)O)O,1,"Strecker Degradation, CC",163.084457901
12440_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12440_0,C=O,1,"Strecker Degradation, CC",30.010564684
12440_0,C(C1C(C(CC(O)O1)N)O)O,1,"Strecker Degradation, CC",163.084457901
12441_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12441_0,C=O,1,"Strecker Degradation, CC",30.010564684
12441_0,C(C1CC(C(C(O)O1)O)N)O,1,"Strecker Degradation, CC",163.084457901
12442_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12442_0,C=O,1,"Strecker Degradation, CC",30.010564684
12442_0,C(C1C(CC(C(O)O1)O)N)O,1,"Strecker Degradation, CC",163.084457901
12443_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12443_0,C=O,1,"Strecker Degradation, CC",30.010564684
12443_0,C1C(C(C(C(CO1)N)O)O)O,1,"Strecker Degradation, CC",163.084457901
12444_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12444_0,C=O,1,"Strecker Degradation, CC",30.010564684
12444_0,C1C(C(CC(C(O)O1)N)O)O,1,"Strecker Degradation, CC",163.084457901
12445_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12445_0,C=O,1,"Strecker Degradation, CC",30.010564684
12445_0,C1C(C(C(CC(O)O1)N)O)O,1,"Strecker Degradation, CC",163.084457901
12446_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12446_0,C=O,1,"Strecker Degradation, CC",30.010564684
12446_0,C1C(CC(C(C(O)O1)O)N)O,1,"Strecker Degradation, CC",163.084457901
12447_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12447_0,C=O,1,"Strecker Degradation, CC",30.010564684
12447_0,C1C(C(CC(C(O)O1)O)N)O,1,"Strecker Degradation, CC",163.084457901
12448_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12448_0,C=O,1,"Strecker Degradation, CC",30.010564684
12448_0,C1CC(C(C(C(O)O1)O)O)N,1,"Strecker Degradation, CC",163.084457901
12449_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12449_0,C=O,1,"Strecker Degradation, CC",30.010564684
12449_0,C1C(CC(C(C(O)O1)O)O)N,1,"Strecker Degradation, CC",163.084457901
12450_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12450_0,C=O,1,"Strecker Degradation, CC",30.010564684
12450_0,C(C(C(C(CCN)N)O)O)O,1,"Strecker Degradation, CC",164.116092382
12451_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12451_0,C=O,1,"Strecker Degradation, CC",30.010564684
12451_0,C(C(CC(C(CN)O)N)O)O,1,"Strecker Degradation, CC",164.116092382
12452_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12452_0,C=O,1,"Strecker Degradation, CC",30.010564684
12452_0,C(C(C(CC(CN)O)N)O)O,1,"Strecker Degradation, CC",164.116092382
12453_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12453_0,C=O,1,"Strecker Degradation, CC",30.010564684
12453_0,C(CC(C(C(CN)O)O)N)O,1,"Strecker Degradation, CC",164.116092382
12454_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12454_0,C=O,1,"Strecker Degradation, CC",30.010564684
12454_0,C(C(CC(C(CN)O)O)N)O,1,"Strecker Degradation, CC",164.116092382
12455_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12455_0,C=O,1,"Strecker Degradation, CC",30.010564684
12455_0,CC(C(C(C(CN)O)O)O)N,1,"Strecker Degradation, CC",164.116092382
12456_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12456_0,C=O,1,"Strecker Degradation, CC",30.010564684
12456_0,C(C(CC(CCO)N)O)(O)=O,1,"Strecker Degradation, CC",163.084457901
12457_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12457_0,C=O,1,"Strecker Degradation, CC",30.010564684
12457_0,C(C(CCC(CO)N)O)(O)=O,1,"Strecker Degradation, CC",163.084457901
12458_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12458_0,C=O,1,"Strecker Degradation, CC",30.010564684
12458_0,C(C(CC(C(C)N)O)O)(O)=O,1,"Strecker Degradation, CC",163.084457901
12459_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12459_0,C=O,1,"Strecker Degradation, CC",30.010564684
12459_0,C(C(CC(C(CO)O)N)=O)=O,1,"Strecker Degradation, CC",161.068807837
12460_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12460_0,C=O,1,"Strecker Degradation, CC",30.010564684
12460_0,C(C(C(C(CCO)N)O)=O)=O,1,"Strecker Degradation, CC",161.068807837
12461_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12461_0,C=O,1,"Strecker Degradation, CC",30.010564684
12461_0,C(C(C(CC(CO)N)O)=O)=O,1,"Strecker Degradation, CC",161.068807837
12462_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12462_0,C=O,1,"Strecker Degradation, CC",30.010564684
12462_0,C(C(C(C(C(C)N)O)O)=O)=O,1,"Strecker Degradation, CC",161.068807837
12463_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12463_0,C=O,1,"Strecker Degradation, CC",30.010564684
12463_0,C(C(C(C=CCO)N)O)=O,1,"Strecker Degradation, CC",145.073893217
12464_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12464_0,C=O,1,"Strecker Degradation, CC",30.010564684
12464_0,C(C(C(CO)O)N)=CC=O,1,"Strecker Degradation, CC",145.073893217
12465_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12465_0,C=O,1,"Strecker Degradation, CC",30.010564684
12465_0,C(C(C(C(C=C)N)O)O)=O,1,"Strecker Degradation, CC",145.073893217
12466_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12466_0,C=O,1,"Strecker Degradation, CC",30.010564684
12466_0,C(C(C=CC(CO)N)O)=O,1,"Strecker Degradation, CC",145.073893217
12467_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12467_0,C=O,1,"Strecker Degradation, CC",30.010564684
12467_0,CNC(C(C(CO)N)O)C(CO)O,1,"Strecker Degradation, CC",194.126657066
12468_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12468_0,C=O,1,"Strecker Degradation, CC",30.010564684
12468_0,C(CC(C(C(CO)NC)O)N)=O,1,"Strecker Degradation, CC",176.116092382
12469_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12469_0,C=O,1,"Strecker Degradation, CC",30.010564684
12469_0,C(C(C(CC(CO)NC)N)O)=O,1,"Strecker Degradation, CC",176.116092382
12470_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12470_0,C=O,1,"Strecker Degradation, CC",30.010564684
12470_0,C(C(CC(C(CO)O)N)NC)=O,1,"Strecker Degradation, CC",176.116092382
12471_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12471_0,C=O,1,"Strecker Degradation, CC",30.010564684
12471_0,C(C(CC(C(CNC)O)N)O)=O,1,"Strecker Degradation, CC",176.116092382
12472_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12472_0,C=O,1,"Strecker Degradation, CC",30.010564684
12472_0,C(C(C(C(CCO)N)O)NC)=O,1,"Strecker Degradation, CC",176.116092382
12473_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12473_0,C=O,1,"Strecker Degradation, CC",30.010564684
12473_0,C(C(C(C(CCNC)N)O)O)=O,1,"Strecker Degradation, CC",176.116092382
12474_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12474_0,C=O,1,"Strecker Degradation, CC",30.010564684
12474_0,C(C(C(CC(CO)N)NC)O)=O,1,"Strecker Degradation, CC",176.116092382
12475_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12475_0,C=O,1,"Strecker Degradation, CC",30.010564684
12475_0,C(C(C(C(C(C)N)O)NC)O)=O,1,"Strecker Degradation, CC",176.116092382
12476_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12476_0,C=O,1,"Strecker Degradation, CC",30.010564684
12476_0,C(C(C1C(C(C(O)O1)N)O)O)O,1,"Strecker Degradation, CC",179.079372521
12477_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12477_0,C=O,1,"Strecker Degradation, CC",30.010564684
12477_0,C(C1C(C(C(C(O)O1)N)O)O)O,1,"Strecker Degradation, CC",179.079372521
12478_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12478_0,C=O,1,"Strecker Degradation, CC",30.010564684
12478_0,C1C(C(C(C(C(O)O1)N)O)O)O,1,"Strecker Degradation, CC",179.079372521
12479_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12479_0,C(C(CO)O)=O,1,"Strecker Degradation, CC",90.031694052
12479_0,C(C(C(C(C(CO)N)O)O)O)O,1,"Strecker Degradation, CC",181.095022585
12480_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12480_0,C(C(C(C(C(CO)N)O)O)O)O,1,"Strecker Degradation, CC",181.095022585
12480_0,C(C(C(C(CO)O)O)O)=O,1,"Strecker Degradation, CC",150.05282342
12481_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12481_0,C(C(O)=O)=O,1,"Strecker Degradation, CC",74.00039392400001
12481_0,C(C(C(C(C(CO)N)O)O)O)O,1,"Strecker Degradation, CC",181.095022585
12482_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12482_0,C(C(C=O)O)(O)=O,1,"Strecker Degradation, CC",104.010958608
12482_0,C(C(C(C(C(CO)N)O)O)O)O,1,"Strecker Degradation, CC",181.095022585
12483_0,C(CO)=O,1,"Strecker Degradation, CC",60.021129368
12483_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12483_0,C(C(C(C(C(CO)N)O)O)O)O,1,"Strecker Degradation, CC",181.095022585
12484_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12484_0,C(C(CO)O)=O,1,"Strecker Degradation, CC",90.031694052
12484_0,C(CC(C(C(CO)O)O)N)=O,1,"Strecker Degradation, CC",163.084457901
12485_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12485_0,C(CC(C(C(CO)O)O)N)=O,1,"Strecker Degradation, CC",163.084457901
12485_0,C(C(C(C(CO)O)O)O)=O,1,"Strecker Degradation, CC",150.05282342
12486_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12486_0,C(C(O)=O)=O,1,"Strecker Degradation, CC",74.00039392400001
12486_0,C(CC(C(C(CO)O)O)N)=O,1,"Strecker Degradation, CC",163.084457901
12487_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12487_0,C(C(C=O)O)(O)=O,1,"Strecker Degradation, CC",104.010958608
12487_0,C(CC(C(C(CO)O)O)N)=O,1,"Strecker Degradation, CC",163.084457901
12488_0,C(CO)=O,1,"Strecker Degradation, CC",60.021129368
12488_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12488_0,C(CC(C(C(CO)O)O)N)=O,1,"Strecker Degradation, CC",163.084457901
12489_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12489_0,C(C(CO)O)=O,1,"Strecker Degradation, CC",90.031694052
12489_0,C(C(C(CC(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12490_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12490_0,C(C(C(CC(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12490_0,C(C(C(C(CO)O)O)O)=O,1,"Strecker Degradation, CC",150.05282342
12491_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12491_0,C(C(O)=O)=O,1,"Strecker Degradation, CC",74.00039392400001
12491_0,C(C(C(CC(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12492_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12492_0,C(C(C=O)O)(O)=O,1,"Strecker Degradation, CC",104.010958608
12492_0,C(C(C(CC(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12493_0,C(CO)=O,1,"Strecker Degradation, CC",60.021129368
12493_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12493_0,C(C(C(CC(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12494_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12494_0,C(C(CO)O)=O,1,"Strecker Degradation, CC",90.031694052
12494_0,C(C(CC(C(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12495_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12495_0,C(C(CC(C(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12495_0,C(C(C(C(CO)O)O)O)=O,1,"Strecker Degradation, CC",150.05282342
12496_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12496_0,C(C(O)=O)=O,1,"Strecker Degradation, CC",74.00039392400001
12496_0,C(C(CC(C(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12497_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12497_0,C(C(C=O)O)(O)=O,1,"Strecker Degradation, CC",104.010958608
12497_0,C(C(CC(C(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12498_0,C(CO)=O,1,"Strecker Degradation, CC",60.021129368
12498_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12498_0,C(C(CC(C(CO)O)N)O)=O,1,"Strecker Degradation, CC",163.084457901
12499_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12499_0,C(C(CO)O)=O,1,"Strecker Degradation, CC",90.031694052
12499_0,C(C(C(C(CCO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12500_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12500_0,C(C(C(C(CCO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12500_0,C(C(C(C(CO)O)O)O)=O,1,"Strecker Degradation, CC",150.05282342
12501_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12501_0,C(C(O)=O)=O,1,"Strecker Degradation, CC",74.00039392400001
12501_0,C(C(C(C(CCO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12502_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12502_0,C(C(C=O)O)(O)=O,1,"Strecker Degradation, CC",104.010958608
12502_0,C(C(C(C(CCO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12503_0,C(CO)=O,1,"Strecker Degradation, CC",60.021129368
12503_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12503_0,C(C(C(C(CCO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12504_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12504_0,C(C(CO)O)=O,1,"Strecker Degradation, CC",90.031694052
12504_0,C(C(C(CC(CO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12505_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12505_0,C(C(C(CC(CO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12505_0,C(C(C(C(CO)O)O)O)=O,1,"Strecker Degradation, CC",150.05282342
12506_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12506_0,C(C(O)=O)=O,1,"Strecker Degradation, CC",74.00039392400001
12506_0,C(C(C(CC(CO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12507_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12507_0,C(C(C=O)O)(O)=O,1,"Strecker Degradation, CC",104.010958608
12507_0,C(C(C(CC(CO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12508_0,C(CO)=O,1,"Strecker Degradation, CC",60.021129368
12508_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12508_0,C(C(C(CC(CO)N)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12509_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12509_0,C(C(CO)O)=O,1,"Strecker Degradation, CC",90.031694052
12509_0,C(C(C(C(C(C)N)O)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12510_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12510_0,C(C(C(C(C(C)N)O)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12510_0,C(C(C(C(CO)O)O)O)=O,1,"Strecker Degradation, CC",150.05282342
12511_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12511_0,C(C(O)=O)=O,1,"Strecker Degradation, CC",74.00039392400001
12511_0,C(C(C(C(C(C)N)O)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12512_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12512_0,C(C(C=O)O)(O)=O,1,"Strecker Degradation, CC",104.010958608
12512_0,C(C(C(C(C(C)N)O)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12513_0,C(CO)=O,1,"Strecker Degradation, CC",60.021129368
12513_0,C(=O)=O,1,"Strecker Degradation, CC",43.98982924
12513_0,C(C(C(C(C(C)N)O)O)O)=O,1,"Strecker Degradation, CC",163.084457901
12514_0,O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",18.010564684
12514_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12514_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12514_0,C(C(CC(C(CO)O)O)N)(O)=O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",179.07937252099998
12516_0,O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",18.010564684
12516_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12516_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12516_0,C(C(N)O)(O)=O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",91.026943025
12517_0,O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",18.010564684
12517_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12517_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12517_0,C(C(C(C(C(CO)O)O)O)N)(O)=O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",195.074287141
12518_0,C(CN)(O)=O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",75.032028405
12518_0,O,1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",18.010564684
12518_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12518_0,[Fe+3],1,"Fe2 ---> Fe3 Alpha Keto Reduction, conversion to amino acid",55.93329176
12520_0,[H+],1,Fe3 ---> Fe2 Conversion of Alpha Hydro Group of an ACID to Alpha Keto group,1.007276452
12520_0,[H+],1,Fe3 ---> Fe2 Conversion of Alpha Hydro Group of an ACID to Alpha Keto group,1.007276452
12520_0,[Fe+2],1,Fe3 ---> Fe2 Conversion of Alpha Hydro Group of an ACID to Alpha Keto group,55.93384034
12520_0,[Fe+2],1,Fe3 ---> Fe2 Conversion of Alpha Hydro Group of an ACID to Alpha Keto group,55.93384034
12520_0,C(C(C(C(O)=O)=O)O)=O,1,Fe3 ---> Fe2 Conversion of Alpha Hydro Group of an ACID to Alpha Keto group,132.005873228
12521_0,[H+],1,Fe3 ---> Fe2 Conversion of Alpha Hydro Group of an ACID to Alpha Keto group,1.007276452
12521_0,[H+],1,Fe3 ---> Fe2 Conversion of Alpha Hydro Group of an ACID to Alpha Keto group,1.007276452
