Source	Target	R or P	Reaction Name	Mass
5075_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
5075_0	O	1	Elimination + enol to keto	18.010564684
5075_0	C(C(CCO)=O)(O)=O	1	Elimination + enol to keto	118.026608672
5076_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
5076_0	O	1	Elimination + enol to keto	18.010564684
5076_0	C(CC(CO)=O)(O)=O	1	Elimination + enol to keto	118.02660867200001
5077_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
5077_0	O	1	Elimination + enol to keto	18.010564684
5077_0	C(C(C(C)=O)O)(O)=O	1	Elimination + enol to keto	118.02660867200001
5078_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
5078_0	O	1	Elimination + enol to keto	18.010564684
5078_0	C(C(CC=O)O)(O)=O	1	Elimination + enol to keto	118.02660867200001
5079_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5079_0	O	1	Elimination + enol to keto	18.010564684
5079_0	C(CCO)(CC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
5080_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5080_0	O	1	Elimination + enol to keto	18.010564684
5080_0	C(CO)(CCC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
5081_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5081_0	O	1	Elimination + enol to keto	18.010564684
5081_0	C(C)(C(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
5082_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5082_0	O	1	Elimination + enol to keto	18.010564684
5082_0	C(CC(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
5083_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
5083_0	O	1	Elimination + enol to keto	18.010564684
5083_0	C(CC(C(CCO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5084_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
5084_0	O	1	Elimination + enol to keto	18.010564684
5084_0	C(CC(CC(CO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5085_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
5085_0	O	1	Elimination + enol to keto	18.010564684
5085_0	C(CC(C(C(C)=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5086_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
5086_0	O	1	Elimination + enol to keto	18.010564684
5086_0	C(CC(C(CC=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5087_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5087_0	O	1	Elimination + enol to keto	18.010564684
5087_0	C(C(C(O)=O)O)(CC(C)=O)=O	1	Elimination + enol to keto	160.03717335599998
5088_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5088_0	O	1	Elimination + enol to keto	18.010564684
5088_0	C(C(C(CCC=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
5089_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Elimination + enol to keto	178.04773803999998
5089_0	O	1	Elimination + enol to keto	18.010564684
5089_0	C(C(CC(C(C)=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
5090_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Elimination + enol to keto	178.04773803999998
5090_0	O	1	Elimination + enol to keto	18.010564684
5090_0	C(CC(CC(C(O)=O)O)=O)=O	1	Elimination + enol to keto	160.03717335599998
5091_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Elimination + enol to keto	178.04773803999998
5091_0	O	1	Elimination + enol to keto	18.010564684
5091_0	C(CCO)(CC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
5092_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Elimination + enol to keto	178.04773803999998
5092_0	O	1	Elimination + enol to keto	18.010564684
5092_0	C(CC(C(CCO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5093_0	C(C(C(CC(CO)=O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5093_0	O	1	Elimination + enol to keto	18.010564684
5093_0	C(CO)(CCC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
5094_0	C(C(C(CC(CO)=O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5094_0	O	1	Elimination + enol to keto	18.010564684
5094_0	C(CC(CC(CO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5095_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5095_0	O	1	Elimination + enol to keto	18.010564684
5095_0	C(C)(C(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
5096_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5096_0	O	1	Elimination + enol to keto	18.010564684
5096_0	C(CC(C(C(C)=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5097_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5097_0	O	1	Elimination + enol to keto	18.010564684
5097_0	C(C(C(O)=O)O)(CC(C)=O)=O	1	Elimination + enol to keto	160.03717335599998
5098_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5098_0	O	1	Elimination + enol to keto	18.010564684
5098_0	C(C(CC(C(C)=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
5099_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
5099_0	O	1	Elimination + enol to keto	18.010564684
5099_0	C(CC(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
5100_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
5100_0	O	1	Elimination + enol to keto	18.010564684
5100_0	C(CC(C(CC=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
5101_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
5101_0	O	1	Elimination + enol to keto	18.010564684
5101_0	C(C(C(CCC=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
5102_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
5102_0	O	1	Elimination + enol to keto	18.010564684
5102_0	C(CC(CC(C(O)=O)O)=O)=O	1	Elimination + enol to keto	160.03717335599998
5103_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5103_0	O	1	Elimination + enol to keto	18.010564684
5103_0	C(CC(CC(C=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
5104_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5104_0	O	1	Elimination + enol to keto	18.010564684
5104_0	C(CC(C(CC(O)=O)O)=O)=O	1	Elimination + enol to keto	160.037173356
5105_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5105_0	O	1	Elimination + enol to keto	18.010564684
5105_0	C(C(C(CCC(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
5106_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
5106_0	O	1	Elimination + enol to keto	18.010564684
5106_0	C(CC(CC(C=O)O)=O)(O)=O	1	Elimination + enol to keto	160.03717335599998
5108_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5108_0	O	1	Elimination + enol to keto	18.010564684
5108_0	C1(CCC(C1(CO)O)=O)=O	1	Elimination + enol to keto	144.042258736
5109_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5109_0	O	1	Elimination + enol to keto	18.010564684
5109_0	C1(CC(C(C1CO)=O)O)=O	1	Elimination + enol to keto	144.042258736
5111_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5111_0	O	1	Elimination + enol to keto	18.010564684
5111_0	C1(C(CO)(CC(C1)=O)O)=O	1	Elimination + enol to keto	144.042258736
5112_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5112_0	O	1	Elimination + enol to keto	18.010564684
5112_0	C(C1C(CC(C1O)O)=O)=O	1	Elimination + enol to keto	144.042258736
5113_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5113_0	O	1	Elimination + enol to keto	18.010564684
5113_0	C(C1C(C(CC1O)O)=O)=O	1	Elimination + enol to keto	144.042258736
5114_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5114_0	O	1	Elimination + enol to keto	18.010564684
5114_0	C(C1(C(CCC1O)=O)O)=O	1	Elimination + enol to keto	144.042258736
5115_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5115_0	O	1	Elimination + enol to keto	18.010564684
5115_0	C(C1(C(CC(C1)=O)O)O)=O	1	Elimination + enol to keto	144.042258736
5116_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
5116_0	O	1	Elimination + enol to keto	18.010564684
5116_0	C(C1C(CC(C1O)O)=O)=O	1	Elimination + enol to keto	144.042258736
5117_0	C(C(C(CO)O)(C(CO)O)O)=O	-1	Elimination + enol to keto	180.063388104
5117_0	O	1	Elimination + enol to keto	18.010564684
5117_0	C(C(C(C)=O)(C(CO)O)O)=O	1	Elimination + enol to keto	162.05282342
5118_0	C(C(C(CO)O)(C(CO)O)O)=O	-1	Elimination + enol to keto	180.063388104
5118_0	O	1	Elimination + enol to keto	18.010564684
5118_0	C(C(C(CO)=O)C(CO)O)=O	1	Elimination + enol to keto	162.05282342
5119_0	C(C(C(CO)O)(C(CO)O)O)=O	-1	Elimination + enol to keto	180.063388104
5119_0	O	1	Elimination + enol to keto	18.010564684
5119_0	C(C(C(CO)O)(CC=O)O)=O	1	Elimination + enol to keto	162.05282342
5120_0	C(C(C=O)(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	164.032087976
5120_0	O	1	Elimination + enol to keto	18.010564684
5120_0	C(C(C=O)C(CO)=O)(O)=O	1	Elimination + enol to keto	146.02152329199998
5121_0	C(C(C=O)(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	164.032087976
5121_0	O	1	Elimination + enol to keto	18.010564684
5121_0	C(C(C=O)(C(C)=O)O)(O)=O	1	Elimination + enol to keto	146.02152329199998
5122_0	C(C(C=O)(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	164.032087976
5122_0	O	1	Elimination + enol to keto	18.010564684
5122_0	C(C(C=O)(CC=O)O)(O)=O	1	Elimination + enol to keto	146.02152329199998
5123_0	C(C(C(CO)O)(C(C(O)=O)O)O)=O	-1	Elimination + enol to keto	194.04265266000002
5123_0	O	1	Elimination + enol to keto	18.010564684
5123_0	C(C(C(CO)=O)C(C(O)=O)O)=O	1	Elimination + enol to keto	176.032087976
5124_0	C(C(C(CO)O)(C(C(O)=O)O)O)=O	-1	Elimination + enol to keto	194.04265266000002
5124_0	O	1	Elimination + enol to keto	18.010564684
5124_0	C(C(C(C)=O)(C(C(O)=O)O)O)=O	1	Elimination + enol to keto	176.032087976
5125_0	C(C(C(CO)O)(C(C(O)=O)O)O)=O	-1	Elimination + enol to keto	194.04265266000002
5125_0	O	1	Elimination + enol to keto	18.010564684
5125_0	C(C(C(C=O)(CC=O)O)O)(O)=O	1	Elimination + enol to keto	176.032087976
5127_0	C(C(C(CO)O)(C(C(O)=O)O)O)=O	-1	Elimination + enol to keto	194.04265266000002
5127_0	O	1	Elimination + enol to keto	18.010564684
5127_0	C(C(C(C(O)=O)=O)C(CO)O)=O	1	Elimination + enol to keto	176.032087976
5128_0	C(C(CO)(C(CO)O)O)=O	-1	Elimination + enol to keto	150.05282342
5128_0	O	1	Elimination + enol to keto	18.010564684
5128_0	C(C(C(CO)=O)CO)=O	1	Elimination + enol to keto	132.042258736
5129_0	C(C(CO)(C(CO)O)O)=O	-1	Elimination + enol to keto	150.05282342
5129_0	O	1	Elimination + enol to keto	18.010564684
5129_0	C(C(C(C)=O)(CO)O)=O	1	Elimination + enol to keto	132.042258736
5130_0	C(C(CO)(C(CO)O)O)=O	-1	Elimination + enol to keto	150.05282342
5130_0	O	1	Elimination + enol to keto	18.010564684
5130_0	C(C(CO)(CC=O)O)=O	1	Elimination + enol to keto	132.042258736
5132_0	C(C(CO)(C(CO)O)O)=O	-1	Elimination + enol to keto	150.05282342
5132_0	O	1	Elimination + enol to keto	18.010564684
5132_0	C(C(C=O)C(CO)O)=O	1	Elimination + enol to keto	132.042258736
5133_0	C(CC(C(CO)(C(CO)O)O)=O)=O	-1	Elimination + enol to keto	192.063388104
5133_0	O	1	Elimination + enol to keto	18.010564684
5133_0	C(CC=O)(C(C(CO)=O)CO)=O	1	Elimination + enol to keto	174.05282342
5134_0	C(CC(C(CO)(C(CO)O)O)=O)=O	-1	Elimination + enol to keto	192.063388104
5134_0	O	1	Elimination + enol to keto	18.010564684
5134_0	C(CC=O)(C(C(C)=O)(CO)O)=O	1	Elimination + enol to keto	174.05282342
5135_0	C(CC(C(CO)(C(CO)O)O)=O)=O	-1	Elimination + enol to keto	192.063388104
5135_0	O	1	Elimination + enol to keto	18.010564684
5135_0	C(C(CO)(CC=O)O)(CC=O)=O	1	Elimination + enol to keto	174.05282342
5137_0	C(CC(C(CO)(C(CO)O)O)=O)=O	-1	Elimination + enol to keto	192.063388104
5137_0	O	1	Elimination + enol to keto	18.010564684
5137_0	C(C(C(CC=O)=O)C(CO)O)=O	1	Elimination + enol to keto	174.05282342
5138_0	C(C(C(CC(CO)O)=O)(CO)O)=O	-1	Elimination + enol to keto	192.063388104
5138_0	O	1	Elimination + enol to keto	18.010564684
5138_0	C(C(C(CC(C)=O)=O)(CO)O)=O	1	Elimination + enol to keto	174.05282342
5139_0	C(C(C(CC(CO)O)=O)(CO)O)=O	-1	Elimination + enol to keto	192.063388104
5139_0	O	1	Elimination + enol to keto	18.010564684
5139_0	C(C(C(CCC=O)=O)(CO)O)=O	1	Elimination + enol to keto	174.05282342
5141_0	C(C(C(CC(CO)O)=O)(CO)O)=O	-1	Elimination + enol to keto	192.063388104
5141_0	O	1	Elimination + enol to keto	18.010564684
5141_0	C(C(C=O)C(CC(CO)O)=O)=O	1	Elimination + enol to keto	174.05282342
5142_0	C(CC(C=O)O)(C(CO)(CO)O)=O	-1	Elimination + enol to keto	192.063388104
5142_0	O	1	Elimination + enol to keto	18.010564684
5142_0	C(CC(C=O)O)(C(C=O)CO)=O	1	Elimination + enol to keto	174.05282342
5143_0	C(C(CO)(C(C(CCO)=O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5143_0	O	1	Elimination + enol to keto	18.010564684
5143_0	C(C(C(C(CCO)=O)=O)CO)=O	1	Elimination + enol to keto	174.05282342
5145_0	C(C(CO)(C(C(CCO)=O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5145_0	O	1	Elimination + enol to keto	18.010564684
5145_0	C(C(C=O)C(C(CCO)=O)O)=O	1	Elimination + enol to keto	174.05282342
5146_0	C(C(CO)(C(C=O)O)O)(CCO)=O	-1	Elimination + enol to keto	192.063388104
5146_0	O	1	Elimination + enol to keto	18.010564684
5146_0	C(CCO)(C(C(C=O)=O)CO)=O	1	Elimination + enol to keto	174.05282342
5148_0	C(C(CO)(C(C=O)O)O)(CCO)=O	-1	Elimination + enol to keto	192.063388104
5148_0	O	1	Elimination + enol to keto	18.010564684
5148_0	C(CCO)(C(C=O)C(C=O)O)=O	1	Elimination + enol to keto	174.05282342
5149_0	C(C(CO)(C(CC(CO)=O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5149_0	O	1	Elimination + enol to keto	18.010564684
5149_0	C(C(C(CC(CO)=O)=O)CO)=O	1	Elimination + enol to keto	174.05282342
5151_0	C(C(CO)(C(CC(CO)=O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5151_0	O	1	Elimination + enol to keto	18.010564684
5151_0	C(C(C=O)C(CC(CO)=O)O)=O	1	Elimination + enol to keto	174.05282342
5152_0	C(C(CO)(C(C(C(C)=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5152_0	O	1	Elimination + enol to keto	18.010564684
5152_0	C(C(C(C(C(C)=O)O)=O)CO)=O	1	Elimination + enol to keto	174.05282342
5153_0	C(C(CO)(C(C(C(C)=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5153_0	O	1	Elimination + enol to keto	18.010564684
5153_0	C(C(C(CC(C)=O)=O)(CO)O)=O	1	Elimination + enol to keto	174.05282342
5154_0	C(C(CO)(C(C(C(C)=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5154_0	O	1	Elimination + enol to keto	18.010564684
5154_0	C(C(CO)(CC(C(C)=O)=O)O)=O	1	Elimination + enol to keto	174.05282342
5156_0	C(C(CO)(C(C(C(C)=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5156_0	O	1	Elimination + enol to keto	18.010564684
5156_0	C(C(C=O)C(C(C(C)=O)O)O)=O	1	Elimination + enol to keto	174.05282342
5157_0	C(C(C(C(C(C)=O)(CO)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5157_0	O	1	Elimination + enol to keto	18.010564684
5157_0	C(C)(C(CO)(CC(C=O)=O)O)=O	1	Elimination + enol to keto	174.05282342
5158_0	C(C(C(C(C(C)=O)(CO)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5158_0	O	1	Elimination + enol to keto	18.010564684
5158_0	C(CC=O)(C(C(C)=O)(CO)O)=O	1	Elimination + enol to keto	174.05282342
5159_0	C(C(C(C(C(C)=O)(CO)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5159_0	O	1	Elimination + enol to keto	18.010564684
5159_0	C(C(C=O)O)(C(C(C)=O)CO)=O	1	Elimination + enol to keto	174.05282342
5161_0	C(C(C(C(C(C)=O)(CO)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5161_0	O	1	Elimination + enol to keto	18.010564684
5161_0	C(C(C(C(C=O)C(C)=O)O)O)=O	1	Elimination + enol to keto	174.05282342
5162_0	C(C(CO)(C(C(CC=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5162_0	O	1	Elimination + enol to keto	18.010564684
5162_0	C(CC(C(C(C=O)CO)=O)O)=O	1	Elimination + enol to keto	174.05282342
5163_0	C(C(CO)(C(C(CC=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5163_0	O	1	Elimination + enol to keto	18.010564684
5163_0	C(C(C(CCC=O)=O)(CO)O)=O	1	Elimination + enol to keto	174.05282342
5164_0	C(C(CO)(C(C(CC=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5164_0	O	1	Elimination + enol to keto	18.010564684
5164_0	C(C(CO)(CC(CC=O)=O)O)=O	1	Elimination + enol to keto	174.05282342
5166_0	C(C(CO)(C(C(CC=O)O)O)O)=O	-1	Elimination + enol to keto	192.063388104
5166_0	O	1	Elimination + enol to keto	18.010564684
5166_0	C(C(C=O)C(C(CC=O)O)O)=O	1	Elimination + enol to keto	174.05282342
5167_0	C(C(CO)(CC(C(CO)O)=O)O)=O	-1	Elimination + enol to keto	192.063388104
5167_0	O	1	Elimination + enol to keto	18.010564684
5167_0	C(C(CO)(CC(C(C)=O)=O)O)=O	1	Elimination + enol to keto	174.05282342
5168_0	C(C(CO)(CC(C(CO)O)=O)O)=O	-1	Elimination + enol to keto	192.063388104
5168_0	O	1	Elimination + enol to keto	18.010564684
5168_0	C(C(CO)(CC(CC=O)=O)O)=O	1	Elimination + enol to keto	174.05282342
5170_0	C(C(CO)(CC(C(CO)O)=O)O)=O	-1	Elimination + enol to keto	192.063388104
5170_0	O	1	Elimination + enol to keto	18.010564684
5170_0	C(C(C=O)CC(C(CO)O)=O)=O	1	Elimination + enol to keto	174.05282342
5172_0	C(C(C(CO)O)N)(O)=O	-1	Elimination + enol to keto	135.053157773
5172_0	O	1	Elimination + enol to keto	18.010564684
5172_0	C(C(C(C)=O)N)(O)=O	1	Elimination + enol to keto	117.04259308900001
5174_0	C(C(C(CO)O)N)(O)=O	-1	Elimination + enol to keto	135.053157773
5174_0	O	1	Elimination + enol to keto	18.010564684
5174_0	C(CC(C(O)=O)N)=O	1	Elimination + enol to keto	117.04259308900001
5175_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Elimination + enol to keto	195.074287141
5175_0	O	1	Elimination + enol to keto	18.010564684
5175_0	C(C(C(CC(CO)O)=O)N)(O)=O	1	Elimination + enol to keto	177.063722457
5177_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Elimination + enol to keto	195.074287141
5177_0	O	1	Elimination + enol to keto	18.010564684
5177_0	C(CC(C(O)=O)N)(C(CO)O)=O	1	Elimination + enol to keto	177.063722457
5178_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Elimination + enol to keto	195.074287141
5178_0	O	1	Elimination + enol to keto	18.010564684
5178_0	C(C(C(C(CCO)=O)O)N)(O)=O	1	Elimination + enol to keto	177.063722457
5179_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Elimination + enol to keto	195.074287141
5179_0	O	1	Elimination + enol to keto	18.010564684
5179_0	C(C(C(CC(CO)=O)O)N)(O)=O	1	Elimination + enol to keto	177.063722457
5180_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Elimination + enol to keto	195.074287141
5180_0	O	1	Elimination + enol to keto	18.010564684
5180_0	C(C(C(C(C(C)=O)O)O)N)(O)=O	1	Elimination + enol to keto	177.063722457
5181_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	-1	Elimination + enol to keto	195.074287141
5181_0	O	1	Elimination + enol to keto	18.010564684
5181_0	C(CC(C(C(C(O)=O)N)O)O)=O	1	Elimination + enol to keto	177.063722457
5182_0	C(CO)(C(C(C(CO)O)O)NC)=O	-1	Elimination + enol to keto	193.095022585
5182_0	O	1	Elimination + enol to keto	18.010564684
5182_0	C(CCO)(C(C(CO)=O)NC)=O	1	Elimination + enol to keto	175.084457901
5183_0	C(CO)(C(C(C(CO)O)O)NC)=O	-1	Elimination + enol to keto	193.095022585
5183_0	O	1	Elimination + enol to keto	18.010564684
5183_0	C(CC(C(CO)=O)NC)(CO)=O	1	Elimination + enol to keto	175.084457901
5184_0	C(CO)(C(C(C(CO)O)O)NC)=O	-1	Elimination + enol to keto	193.095022585
5184_0	O	1	Elimination + enol to keto	18.010564684
5184_0	C(C(C(C(C)=O)O)NC)(CO)=O	1	Elimination + enol to keto	175.084457901
5185_0	C(CO)(C(C(C(CO)O)O)NC)=O	-1	Elimination + enol to keto	193.095022585
5185_0	O	1	Elimination + enol to keto	18.010564684
5185_0	C(CC(C(C(CO)=O)NC)O)=O	1	Elimination + enol to keto	175.084457901
5186_0	C(CC(C(C(CO)O)NC)=O)=O	-1	Elimination + enol to keto	175.084457901
5186_0	O	1	Elimination + enol to keto	18.010564684
5186_0	C(CC(C(C(C)=O)NC)=O)=O	1	Elimination + enol to keto	157.073893217
5187_0	C(CC(C(C(CO)O)NC)=O)=O	-1	Elimination + enol to keto	175.084457901
5187_0	O	1	Elimination + enol to keto	18.010564684
5187_0	C(CC(C(CC=O)=O)NC)=O	1	Elimination + enol to keto	157.073893217
5188_0	C(C(C(CC(CO)O)=O)NC)=O	-1	Elimination + enol to keto	175.084457901
5188_0	O	1	Elimination + enol to keto	18.010564684
5188_0	C(C(C=O)NC)(CC(C)=O)=O	1	Elimination + enol to keto	157.073893217
5189_0	C(C(C(CC(CO)O)=O)NC)=O	-1	Elimination + enol to keto	175.084457901
5189_0	O	1	Elimination + enol to keto	18.010564684
5189_0	C(C(C(CCC=O)=O)NC)=O	1	Elimination + enol to keto	157.073893217
5190_0	C(C(C(C(C(C)=O)NC)O)O)=O	-1	Elimination + enol to keto	175.084457901
5190_0	O	1	Elimination + enol to keto	18.010564684
5190_0	C(C(CC(C=O)=O)NC)(C)=O	1	Elimination + enol to keto	157.073893217
5191_0	C(C(C(C(C(C)=O)NC)O)O)=O	-1	Elimination + enol to keto	175.084457901
5191_0	O	1	Elimination + enol to keto	18.010564684
5191_0	C(CC(C(C(C)=O)NC)=O)=O	1	Elimination + enol to keto	157.073893217
5192_0	C(C(CC(C(CO)O)O)N)=O	-1	Elimination + enol to keto	163.084457901
5192_0	O	1	Elimination + enol to keto	18.010564684
5192_0	C(CC(C=O)N)(CCO)=O	1	Elimination + enol to keto	145.073893217
5193_0	C(C(CC(C(CO)O)O)N)=O	-1	Elimination + enol to keto	163.084457901
5193_0	O	1	Elimination + enol to keto	18.010564684
5193_0	C(C(CCC(CO)=O)N)=O	1	Elimination + enol to keto	145.073893217
5194_0	C(C(CC(C(CO)O)O)N)=O	-1	Elimination + enol to keto	163.084457901
5194_0	O	1	Elimination + enol to keto	18.010564684
5194_0	C(C(CC(C(C)=O)O)N)=O	1	Elimination + enol to keto	145.073893217
5195_0	C(C(CC(C(CO)O)O)N)=O	-1	Elimination + enol to keto	163.084457901
5195_0	O	1	Elimination + enol to keto	18.010564684
5195_0	C(CC(CC(C=O)N)O)=O	1	Elimination + enol to keto	145.073893217
5196_0	C(CN)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	163.084457901
5196_0	O	1	Elimination + enol to keto	18.010564684
5196_0	C(CCO)(CC(CN)=O)=O	1	Elimination + enol to keto	145.073893217
5197_0	C(CN)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	163.084457901
5197_0	O	1	Elimination + enol to keto	18.010564684
5197_0	C(CO)(CCC(CN)=O)=O	1	Elimination + enol to keto	145.073893217
5198_0	C(CN)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	163.084457901
5198_0	O	1	Elimination + enol to keto	18.010564684
5198_0	C(C)(C(CC(CN)=O)O)=O	1	Elimination + enol to keto	145.073893217
5199_0	C(CN)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	163.084457901
5199_0	O	1	Elimination + enol to keto	18.010564684
5199_0	C(CC(CC(CN)=O)O)=O	1	Elimination + enol to keto	145.073893217
5201_0	C1(CC(C(C(CO)O)O1)O)=O	-1	Elimination + enol to keto	162.05282342
5201_0	O	1	Elimination + enol to keto	18.010564684
5201_0	C1(CC(C(C(C)=O)O1)O)=O	1	Elimination + enol to keto	144.042258736
5203_0	C1(CC(C(C(CO)O)O1)O)=O	-1	Elimination + enol to keto	162.05282342
5203_0	O	1	Elimination + enol to keto	18.010564684
5203_0	C1(CC(C(CC=O)O1)O)=O	1	Elimination + enol to keto	144.042258736
5205_0	C1(COC(C(CO)O)C1O)=O	-1	Elimination + enol to keto	162.05282342
5205_0	O	1	Elimination + enol to keto	18.010564684
5205_0	C1(COC(C(C)=O)C1O)=O	1	Elimination + enol to keto	144.042258736
5207_0	C1(COC(C(CO)O)C1O)=O	-1	Elimination + enol to keto	162.05282342
5207_0	O	1	Elimination + enol to keto	18.010564684
5207_0	C(CC1C(C(CO1)=O)O)=O	1	Elimination + enol to keto	144.042258736
