Source	Target	Reaction Name	Mass
8757_1	C(CO)(CO)=O	Knoevenagel H (inv)	90.031694052
8757_1	C(C)(CO)=O	Knoevenagel H (inv)	74.036779432
C(CO)(CC(CO)(CO)O)=O	8758_0	Retro Aldol	164.068473484
8758_0	C(CO)(CO)=O	Retro Aldol	90.031694052
8758_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C)(C(C(CO)(CO)O)O)=O	8759_0	Retro Aldol	164.068473484
8759_0	C(CO)(CO)=O	Retro Aldol	90.031694052
8759_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C)(C(C(CO)(CO)O)O)=O	8759_1	Knoevenagel H (inv)	164.068473484
8759_1	C(CO)(CO)=O	Knoevenagel H (inv)	90.031694052
8759_1	C(C)(CO)=O	Knoevenagel H (inv)	74.036779432
C(CC(C(C(C(CO)=O)O)O)O)=O	8760_0	Retro Aldol	192.063388104
8760_0	C(CO)(CO)=O	Retro Aldol	90.031694052
8760_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(CC(C(C(C(CO)=O)O)O)O)=O	8760_1	Knoevenagel H (inv)	192.063388104
8760_1	C(CO)(CO)=O	Knoevenagel H (inv)	90.031694052
8760_1	C(CC(C=O)O)=O	Knoevenagel H (inv)	102.031694052
C(CC(C(C(C(CO)=O)O)O)O)=O	8761_0	Retro Aldol	192.063388104
8761_0	C(C)=O	Retro Aldol	44.026214748
8761_0	C(C(C(C(CO)=O)O)O)=O	Retro Aldol	148.037173356
C(C(CC(C(C(CO)=O)O)O)O)=O	8762_0	Retro Aldol	192.063388104
8762_0	C(CO)(CO)=O	Retro Aldol	90.031694052
8762_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(C(CC(C(C(CO)=O)O)O)O)=O	8762_1	Knoevenagel H (inv)	192.063388104
8762_1	C(CO)(CO)=O	Knoevenagel H (inv)	90.031694052
8762_1	C(CC(C=O)O)=O	Knoevenagel H (inv)	102.031694052
C(C(C(CO)(CO)O)C(C=O)O)=O	8763_0	Retro Aldol	192.063388104
8763_0	C(CO)(CO)=O	Retro Aldol	90.031694052
8763_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(C(C(CO)(CO)O)C(C=O)O)=O	8763_1	Knoevenagel C (inverse)	192.063388104
8763_1	C(CO)(CO)=O	Knoevenagel C (inverse)	90.031694052
8763_1	C(CC(C=O)O)=O	Knoevenagel C (inverse)	102.031694052
C(C(C(CO)(CO)O)C(C=O)O)=O	8764_0	Retro Aldol	192.063388104
8764_0	C(C=O)=O	Retro Aldol	58.005479304000005
8764_0	C(CC(CO)(CO)O)=O	Retro Aldol	134.0579088
C(C(C(CO)(CO)O)C(C=O)O)=O	8764_1	Knoevenagel C (inverse)	192.063388104
8764_1	C(C=O)=O	Knoevenagel C (inverse)	58.005479304000005
8764_1	C(CC(CO)(CO)O)=O	Knoevenagel C (inverse)	134.0579088
C(CO)(C(C(C)O)O)=O	8765_0	Retro Aldol	134.0579088
8765_0	C(CO)(CO)=O	Retro Aldol	90.031694052
8765_0	C(C)=O	Retro Aldol	44.026214748
C(CO)(C(C(C)O)O)=O	8765_1	Knoevenagel H (inv)	134.0579088
8765_1	C(CO)(CO)=O	Knoevenagel H (inv)	90.031694052
8765_1	C(C)=O	Knoevenagel H (inv)	44.026214748
C(CC(CO)(CO)O)=O	8766_0	Retro Aldol	134.0579088
8766_0	C(CO)(CO)=O	Retro Aldol	90.031694052
8766_0	C(C)=O	Retro Aldol	44.026214748
C(C(C(CO)=O)C(C(CO)O)O)=O	8767_0	Retro Aldol	192.063388104
8767_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8767_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(C(C(CO)=O)C(C(CO)O)O)=O	8767_1	Knoevenagel C (inverse)	192.063388104
8767_1	C(C(CO)O)=O	Knoevenagel C (inverse)	90.031694052
8767_1	C(CC(CO)=O)=O	Knoevenagel C (inverse)	102.031694052
C(CC(C(C(C(CO)O)O)O)=O)=O	8768_0	Retro Aldol	192.063388104
8768_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8768_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(CC(C(C(C(CO)O)O)O)=O)=O	8768_1	Knoevenagel H (inv)	192.063388104
8768_1	C(C(CO)O)=O	Knoevenagel H (inv)	90.031694052
8768_1	C(CC(CO)=O)=O	Knoevenagel H (inv)	102.031694052
C(C(C(CC(C(CO)O)O)=O)O)=O	8769_0	Retro Aldol	192.063388104
8769_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8769_0	C(C(C(C)=O)O)=O	Retro Aldol	102.031694052
C(C(CO)O)(CC(C(CO)O)O)=O	8770_0	Retro Aldol	194.079038168
8770_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8770_0	C(C)(C(CO)O)=O	Retro Aldol	104.047344116
C(C(CO)O)(CC(C(CO)O)O)=O	8771_0	Retro Aldol	194.079038168
8771_0	C=O	Retro Aldol	30.010564684
8771_0	C(CO)(CC(C(CO)O)O)=O	Retro Aldol	164.068473484
C(C(CO)O)(CC(C(CO)O)O)=O	8771_1	Knoevenagel H (inv)	194.079038168
8771_1	C=O	Knoevenagel H (inv)	30.010564684
8771_1	C(CO)(CC(C(CO)O)O)=O	Knoevenagel H (inv)	164.068473484
C(C(C(CO)C(C(CO)O)O)=O)=O	8772_0	Retro Aldol	192.063388104
8772_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8772_0	C(C(CCO)=O)=O	Retro Aldol	102.031694052
C(C(C(CO)C(C(CO)O)O)=O)=O	8772_1	Knoevenagel C (inverse)	192.063388104
8772_1	C(C(CO)O)=O	Knoevenagel C (inverse)	90.031694052
8772_1	C(C(CCO)=O)=O	Knoevenagel C (inverse)	102.031694052
C(C(C(CO)C(C(CO)O)O)=O)=O	8773_0	Retro Aldol	192.063388104
8773_0	C(C(CC(C(CO)O)O)=O)=O	Retro Aldol	162.05282342
8773_0	C=O	Retro Aldol	30.010564684
C(C(C(CO)C(C(CO)O)O)=O)=O	8773_1	Knoevenagel C (inverse)	192.063388104
8773_1	C(C(CC(C(CO)O)O)=O)=O	Knoevenagel C (inverse)	162.05282342
8773_1	C=O	Knoevenagel C (inverse)	30.010564684
C(C(C(C(CO)O)O)O)(CCO)=O	8774_0	Retro Aldol	194.079038168
8774_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8774_0	C(CO)(CCO)=O	Retro Aldol	104.047344116
C(C(C(C(CO)O)O)O)(CCO)=O	8774_1	Knoevenagel H (inv)	194.079038168
8774_1	C(C(CO)O)=O	Knoevenagel H (inv)	90.031694052
8774_1	C(CO)(CCO)=O	Knoevenagel H (inv)	104.047344116
C(C(C(C(CO)O)O)O)(CCO)=O	8775_0	Retro Aldol	194.079038168
8775_0	C=O	Retro Aldol	30.010564684
8775_0	C(C)(C(C(C(CO)O)O)O)=O	Retro Aldol	164.068473484
C(CO)(C(CO)C(C(CO)O)O)=O	8776_0	Retro Aldol	194.079038168
8776_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8776_0	C(CO)(CCO)=O	Retro Aldol	104.047344116
C(CO)(C(CO)C(C(CO)O)O)=O	8776_1	Knoevenagel C (inverse)	194.079038168
8776_1	C(C(CO)O)=O	Knoevenagel C (inverse)	90.031694052
8776_1	C(CO)(CCO)=O	Knoevenagel C (inverse)	104.047344116
C(CO)(C(CO)C(C(CO)O)O)=O	8777_0	Retro Aldol	194.079038168
8777_0	C=O	Retro Aldol	30.010564684
8777_0	C(CO)(CC(C(CO)O)O)=O	Retro Aldol	164.068473484
C(CO)(C(CO)C(C(CO)O)O)=O	8777_1	Knoevenagel C (inverse)	194.079038168
8777_1	C=O	Knoevenagel C (inverse)	30.010564684
8777_1	C(CO)(CC(C(CO)O)O)=O	Knoevenagel C (inverse)	164.068473484
C(C(C(C(CO)O)O)C(C=O)O)=O	8778_0	Retro Aldol	192.063388104
8778_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8778_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(C(C(C(CO)O)O)C(C=O)O)=O	8778_1	Knoevenagel C (inverse)	192.063388104
8778_1	C(C(CO)O)=O	Knoevenagel C (inverse)	90.031694052
8778_1	C(CC(C=O)O)=O	Knoevenagel C (inverse)	102.031694052
C(C(C(C(CO)O)O)C(C=O)O)=O	8779_0	Retro Aldol	192.063388104
8779_0	C(C=O)=O	Retro Aldol	58.005479304000005
8779_0	C(CC(C(CO)O)O)=O	Retro Aldol	134.0579088
C(C(C(C(CO)O)O)C(C=O)O)=O	8779_1	Knoevenagel C (inverse)	192.063388104
8779_1	C(C=O)=O	Knoevenagel C (inverse)	58.005479304000005
8779_1	C(CC(C(CO)O)O)=O	Knoevenagel C (inverse)	134.0579088
C(CC(C(CO)O)O)=O	8780_0	Retro Aldol	134.0579088
8780_0	C(C(CO)O)=O	Retro Aldol	90.031694052
8780_0	C(C)=O	Retro Aldol	44.026214748
C(C(C)(CC(C=O)=O)O)=O	8781_0	Retro Aldol	144.042258736
8781_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8781_0	C(C(C)=O)=O	Retro Aldol	72.021129368
C(CO)(CC(CC(C=O)=O)O)=O	8782_0	Retro Aldol	174.05282342
8782_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8782_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(CO)(CC(CC(C=O)=O)O)=O	8783_0	Retro Aldol	174.05282342
8783_0	C(C)(CO)=O	Retro Aldol	74.036779432
8783_0	C(CC(C=O)=O)=O	Retro Aldol	100.016043988
C(CC(CO)(CC(C=O)=O)O)=O	8784_0	Retro Aldol	174.05282342
8784_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8784_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(CC(CO)(CC(C=O)=O)O)=O	8785_0	Retro Aldol	174.05282342
8785_0	C(C)=O	Retro Aldol	44.026214748
8785_0	C(CO)(CC(C=O)=O)=O	Retro Aldol	130.026608672
C(C(C(CO)=O)C(C(C)=O)O)=O	8786_0	Retro Aldol	174.05282342
8786_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8786_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(C(C(CO)=O)C(C(C)=O)O)=O	8786_1	Knoevenagel C (inverse)	174.05282342
8786_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
8786_1	C(CC(CO)=O)=O	Knoevenagel C (inverse)	102.031694052
C(C(C)(C(C=O)C(CO)=O)O)=O	8787_0	Retro Aldol	174.05282342
8787_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8787_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(C(C)(C(C=O)C(CO)=O)O)=O	8787_1	Knoevenagel C (inverse)	174.05282342
8787_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
8787_1	C(CC(CO)=O)=O	Knoevenagel C (inverse)	102.031694052
C(CC(C(C(C(C)=O)O)O)=O)=O	8788_0	Retro Aldol	174.05282342
8788_0	C(C)(CO)=O	Retro Aldol	74.036779432
8788_0	C(CC(C=O)=O)=O	Retro Aldol	100.016043988
C(CC(C(C(C(C)=O)O)O)=O)=O	8788_1	Knoevenagel H (inv)	174.05282342
8788_1	C(C)(CO)=O	Knoevenagel H (inv)	74.036779432
8788_1	C(CC(C=O)=O)=O	Knoevenagel H (inv)	100.016043988
C(CC(C(C(C(C)=O)O)O)=O)=O	8789_0	Retro Aldol	174.05282342
8789_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8789_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(CC(C(C(C(C)=O)O)O)=O)=O	8789_1	Knoevenagel H (inv)	174.05282342
8789_1	C(C(C)=O)=O	Knoevenagel H (inv)	72.021129368
8789_1	C(CC(CO)=O)=O	Knoevenagel H (inv)	102.031694052
C(C(C)(C(C(CC=O)=O)O)O)=O	8790_0	Retro Aldol	174.05282342
8790_0	C(CC(C=O)=O)=O	Retro Aldol	100.016043988
8790_0	C(C(C)O)=O	Retro Aldol	74.036779432
C(C(C)(C(C(CC=O)=O)O)O)=O	8790_1	Knoevenagel H (inv)	174.05282342
8790_1	C(CC(C=O)=O)=O	Knoevenagel H (inv)	100.016043988
8790_1	C(C(C)O)=O	Knoevenagel H (inv)	74.036779432
C(C(C)(C(C(CC=O)=O)O)O)=O	8791_0	Retro Aldol	174.05282342
8791_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8791_0	C(CC(CO)=O)=O	Retro Aldol	102.031694052
C(C(C)(C(C(CC=O)=O)O)O)=O	8791_1	Knoevenagel H (inv)	174.05282342
8791_1	C(C(C)=O)=O	Knoevenagel H (inv)	72.021129368
8791_1	C(CC(CO)=O)=O	Knoevenagel H (inv)	102.031694052
C(C)(C(C(CC(C=O)=O)O)O)=O	8792_0	Retro Aldol	174.05282342
8792_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8792_0	C(C(C(C)=O)O)=O	Retro Aldol	102.031694052
C(C)(C(C(CC(C=O)=O)O)O)=O	8793_0	Retro Aldol	174.05282342
8793_0	C(C)(CO)=O	Retro Aldol	74.036779432
8793_0	C(CC(C=O)=O)=O	Retro Aldol	100.016043988
C(C)(C(C(CC(C=O)=O)O)O)=O	8793_1	Knoevenagel H (inv)	174.05282342
8793_1	C(C)(CO)=O	Knoevenagel H (inv)	74.036779432
8793_1	C(CC(C=O)=O)=O	Knoevenagel H (inv)	100.016043988
C(C(C(C)(CC(C=O)=O)O)O)=O	8794_0	Retro Aldol	174.05282342
8794_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8794_0	C(C(C(C)=O)O)=O	Retro Aldol	102.031694052
C(C(C(C)(CC(C=O)=O)O)O)=O	8795_0	Retro Aldol	174.05282342
8795_0	C(CO)=O	Retro Aldol	60.021129368000004
8795_0	C(C)(CC(C=O)=O)=O	Retro Aldol	114.031694052
C(C(C(C)(CC(C=O)=O)O)O)=O	8795_1	Knoevenagel H (inv)	174.05282342
8795_1	C(CO)=O	Knoevenagel H (inv)	60.021129368000004
8795_1	C(C)(CC(C=O)=O)=O	Knoevenagel H (inv)	114.031694052
C(C(C(CC(C(C)=O)O)=O)O)=O	8796_0	Retro Aldol	174.05282342
8796_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8796_0	C(C(C(C)=O)O)=O	Retro Aldol	102.031694052
C(C(C)(CC(C(C=O)O)=O)O)=O	8797_0	Retro Aldol	174.05282342
8797_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8797_0	C(C(C(C)=O)O)=O	Retro Aldol	102.031694052
C(C(CC(C=O)=O)O)=O	8798_0	Retro Aldol	130.026608672
8798_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8798_0	C(C=O)=O	Retro Aldol	58.005479304000005
C(C(CC(C)(C(CO)O)O)=O)=O	8799_0	Retro Aldol	176.068473484
8799_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8799_0	C(C)(C(CO)O)=O	Retro Aldol	104.047344116
C(CC(C(C)=O)O)(C(CO)O)=O	8800_0	Retro Aldol	176.068473484
8800_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8800_0	C(C)(C(CO)O)=O	Retro Aldol	104.047344116
C(CC(C(C)=O)O)(C(CO)O)=O	8801_0	Retro Aldol	176.068473484
8801_0	C=O	Retro Aldol	30.010564684
8801_0	C(C)(C(CC(CO)=O)O)=O	Retro Aldol	146.0579088
C(CC(C(C)=O)O)(C(CO)O)=O	8801_1	Knoevenagel H (inv)	176.068473484
8801_1	C=O	Knoevenagel H (inv)	30.010564684
8801_1	C(C)(C(CC(CO)=O)O)=O	Knoevenagel H (inv)	146.0579088
C(C(C)(CC(C(CO)O)=O)O)=O	8802_0	Retro Aldol	176.068473484
8802_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8802_0	C(C)(C(CO)O)=O	Retro Aldol	104.047344116
C(C(C)(CC(C(CO)O)=O)O)=O	8803_0	Retro Aldol	176.068473484
8803_0	C=O	Retro Aldol	30.010564684
8803_0	C(C(C)(CC(CO)=O)O)=O	Retro Aldol	146.0579088
C(C(C)(CC(C(CO)O)=O)O)=O	8803_1	Knoevenagel H (inv)	176.068473484
8803_1	C=O	Knoevenagel H (inv)	30.010564684
8803_1	C(C(C)(CC(CO)=O)O)=O	Knoevenagel H (inv)	146.0579088
C(C(CC(C=O)=O)O)(CCO)=O	8804_0	Retro Aldol	174.05282342
8804_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8804_0	C(C(CCO)=O)=O	Retro Aldol	102.031694052
C(C(CC(C=O)=O)O)(CCO)=O	8805_0	Retro Aldol	174.05282342
8805_0	C=O	Retro Aldol	30.010564684
8805_0	C(C)(C(CC(C=O)=O)O)=O	Retro Aldol	144.042258736
C(C(CCO)(CC(C=O)=O)O)=O	8806_0	Retro Aldol	174.05282342
8806_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8806_0	C(C(CCO)=O)=O	Retro Aldol	102.031694052
C(C(C(C(C=O)=O)CO)O)(C)=O	8807_0	Retro Aldol	174.05282342
8807_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8807_0	C(C(CCO)=O)=O	Retro Aldol	102.031694052
C(C(C(C(C=O)=O)CO)O)(C)=O	8807_1	Knoevenagel C (inverse)	174.05282342
8807_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
8807_1	C(C(CCO)=O)=O	Knoevenagel C (inverse)	102.031694052
C(C(C(C(C=O)=O)CO)O)(C)=O	8808_0	Retro Aldol	174.05282342
8808_0	C=O	Retro Aldol	30.010564684
8808_0	C(C)(C(CC(C=O)=O)O)=O	Retro Aldol	144.042258736
C(C(C(C(C=O)=O)CO)O)(C)=O	8808_1	Knoevenagel C (inverse)	174.05282342
8808_1	C=O	Knoevenagel C (inverse)	30.010564684
8808_1	C(C)(C(CC(C=O)=O)O)=O	Knoevenagel C (inverse)	144.042258736
C(C(C)(C(C(C=O)=O)CO)O)=O	8809_0	Retro Aldol	174.05282342
8809_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8809_0	C(C(CCO)=O)=O	Retro Aldol	102.031694052
C(C(C)(C(C(C=O)=O)CO)O)=O	8809_1	Knoevenagel C (inverse)	174.05282342
8809_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
8809_1	C(C(CCO)=O)=O	Knoevenagel C (inverse)	102.031694052
C(C(C)(C(C(C=O)=O)CO)O)=O	8810_0	Retro Aldol	174.05282342
8810_0	C=O	Retro Aldol	30.010564684
8810_0	C(C(C)(CC(C=O)=O)O)=O	Retro Aldol	144.042258736
C(C(C)(C(C(C=O)=O)CO)O)=O	8810_1	Knoevenagel C (inverse)	174.05282342
8810_1	C=O	Knoevenagel C (inverse)	30.010564684
8810_1	C(C(C)(CC(C=O)=O)O)=O	Knoevenagel C (inverse)	144.042258736
C(C(CC(CO)(CCO)O)=O)=O	8811_0	Retro Aldol	176.068473484
8811_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8811_0	C(CO)(CCO)=O	Retro Aldol	104.047344116
C(C(C(C(CCO)=O)O)O)(C)=O	8812_0	Retro Aldol	176.068473484
8812_0	C(C(CCO)=O)=O	Retro Aldol	102.031694052
8812_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C(C(C(CCO)=O)O)O)(C)=O	8812_1	Knoevenagel H (inv)	176.068473484
8812_1	C(C(CCO)=O)=O	Knoevenagel H (inv)	102.031694052
8812_1	C(C)(CO)=O	Knoevenagel H (inv)	74.036779432
C(C(C(C(CCO)=O)O)O)(C)=O	8813_0	Retro Aldol	176.068473484
8813_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8813_0	C(CO)(CCO)=O	Retro Aldol	104.047344116
C(C(C(C(CCO)=O)O)O)(C)=O	8813_1	Knoevenagel H (inv)	176.068473484
8813_1	C(C(C)=O)=O	Knoevenagel H (inv)	72.021129368
8813_1	C(CO)(CCO)=O	Knoevenagel H (inv)	104.047344116
C(C(C(C(CCO)=O)O)O)(C)=O	8814_0	Retro Aldol	176.068473484
8814_0	C=O	Retro Aldol	30.010564684
8814_0	C(C)(C(C(C(C)=O)O)O)=O	Retro Aldol	146.0579088
C(C(C)(C(C(CCO)=O)O)O)=O	8815_0	Retro Aldol	176.068473484
8815_0	C(C(CCO)=O)=O	Retro Aldol	102.031694052
8815_0	C(C(C)O)=O	Retro Aldol	74.036779432
C(C(C)(C(C(CCO)=O)O)O)=O	8815_1	Knoevenagel H (inv)	176.068473484
8815_1	C(C(CCO)=O)=O	Knoevenagel H (inv)	102.031694052
8815_1	C(C(C)O)=O	Knoevenagel H (inv)	74.036779432
C(C(C)(C(C(CCO)=O)O)O)=O	8816_0	Retro Aldol	176.068473484
8816_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8816_0	C(CO)(CCO)=O	Retro Aldol	104.047344116
C(C(C)(C(C(CCO)=O)O)O)=O	8816_1	Knoevenagel H (inv)	176.068473484
8816_1	C(C(C)=O)=O	Knoevenagel H (inv)	72.021129368
8816_1	C(CO)(CCO)=O	Knoevenagel H (inv)	104.047344116
C(C(C)(C(C(CCO)=O)O)O)=O	8817_0	Retro Aldol	176.068473484
8817_0	C=O	Retro Aldol	30.010564684
8817_0	C(C(C)(C(C(C)=O)O)O)=O	Retro Aldol	146.0579088
C(CO)(C(CO)C(C(C)=O)O)=O	8818_0	Retro Aldol	176.068473484
8818_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8818_0	C(CO)(CCO)=O	Retro Aldol	104.047344116
C(CO)(C(CO)C(C(C)=O)O)=O	8818_1	Knoevenagel C (inverse)	176.068473484
8818_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
8818_1	C(CO)(CCO)=O	Knoevenagel C (inverse)	104.047344116
C(CO)(C(CO)C(C(C)=O)O)=O	8819_0	Retro Aldol	176.068473484
8819_0	C=O	Retro Aldol	30.010564684
8819_0	C(C)(C(CC(CO)=O)O)=O	Retro Aldol	146.0579088
C(CO)(C(CO)C(C(C)=O)O)=O	8819_1	Knoevenagel C (inverse)	176.068473484
8819_1	C=O	Knoevenagel C (inverse)	30.010564684
8819_1	C(C)(C(CC(CO)=O)O)=O	Knoevenagel C (inverse)	146.0579088
C(C(C)(C(C(CO)=O)CO)O)=O	8820_0	Retro Aldol	176.068473484
8820_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8820_0	C(CO)(CCO)=O	Retro Aldol	104.047344116
C(C(C)(C(C(CO)=O)CO)O)=O	8820_1	Knoevenagel C (inverse)	176.068473484
8820_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
8820_1	C(CO)(CCO)=O	Knoevenagel C (inverse)	104.047344116
C(C(C)(C(C(CO)=O)CO)O)=O	8821_0	Retro Aldol	176.068473484
8821_0	C=O	Retro Aldol	30.010564684
8821_0	C(C(C)(CC(CO)=O)O)=O	Retro Aldol	146.0579088
C(C(C)(C(C(CO)=O)CO)O)=O	8821_1	Knoevenagel C (inverse)	176.068473484
8821_1	C=O	Knoevenagel C (inverse)	30.010564684
8821_1	C(C(C)(CC(CO)=O)O)=O	Knoevenagel C (inverse)	146.0579088
C(C(C(CC(C=O)=O)O)O)=O	8822_0	Retro Aldol	160.037173356
8822_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8822_0	C(C(C=O)O)=O	Retro Aldol	88.016043988
C(C(C(CC(C=O)=O)O)O)=O	8823_0	Retro Aldol	160.037173356
8823_0	C(CO)=O	Retro Aldol	60.021129368000004
8823_0	C(CC(C=O)=O)=O	Retro Aldol	100.016043988
C(C(C(CC(C=O)=O)O)O)=O	8823_1	Knoevenagel H (inv)	160.037173356
8823_1	C(CO)=O	Knoevenagel H (inv)	60.021129368000004
8823_1	C(CC(C=O)=O)=O	Knoevenagel H (inv)	100.016043988
C(C(CC(C)(CO)O)=O)=O	8824_0	Retro Aldol	146.0579088
8824_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8824_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C)(C(CC(CO)=O)O)=O	8825_0	Retro Aldol	146.0579088
8825_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8825_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C(C)(CC(CO)=O)O)=O	8826_0	Retro Aldol	146.0579088
8826_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8826_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C)(C(C(C(C)=O)O)O)=O	8827_0	Retro Aldol	146.0579088
8827_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8827_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C)(C(C(C(C)=O)O)O)=O	8827_1	Knoevenagel H (inv)	146.0579088
8827_1	C(C(C)=O)=O	Knoevenagel H (inv)	72.021129368
8827_1	C(C)(CO)=O	Knoevenagel H (inv)	74.036779432
C(C(C)(C(C(C)=O)O)O)=O	8828_0	Retro Aldol	146.0579088
8828_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8828_0	C(C(C)O)=O	Retro Aldol	74.036779432
C(C(C)(C(C(C)=O)O)O)=O	8828_1	Knoevenagel H (inv)	146.0579088
8828_1	C(C(C)=O)=O	Knoevenagel H (inv)	72.021129368
8828_1	C(C(C)O)=O	Knoevenagel H (inv)	74.036779432
C(C(C)(C(C(C)=O)O)O)=O	8829_0	Retro Aldol	146.0579088
8829_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8829_0	C(C)(CO)=O	Retro Aldol	74.036779432
C(C(C)(C(C(C)=O)O)O)=O	8829_1	Knoevenagel H (inv)	146.0579088
8829_1	C(C(C)=O)=O	Knoevenagel H (inv)	72.021129368
8829_1	C(C)(CO)=O	Knoevenagel H (inv)	74.036779432
C(CC(C(CC(C=O)=O)O)O)=O	8830_0	Retro Aldol	174.05282342
8830_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8830_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(CC(C(CC(C=O)=O)O)O)=O	8831_0	Retro Aldol	174.05282342
8831_0	C(C)=O	Retro Aldol	44.026214748
8831_0	C(C(CC(C=O)=O)O)=O	Retro Aldol	130.026608672
C(C(CC(CC(C=O)=O)O)O)=O	8832_0	Retro Aldol	174.05282342
8832_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8832_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(C(C(C=O)C(C(C)=O)O)O)=O	8833_0	Retro Aldol	174.05282342
8833_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8833_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(C(C(C=O)C(C(C)=O)O)O)=O	8833_1	Knoevenagel C (inverse)	174.05282342
8833_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
8833_1	C(CC(C=O)O)=O	Knoevenagel C (inverse)	102.031694052
C(C(C(C=O)C(C(C)=O)O)O)=O	8834_0	Retro Aldol	174.05282342
8834_0	C(C=O)=O	Retro Aldol	58.005479304000005
8834_0	C(CC(C(C)=O)O)=O	Retro Aldol	116.047344116
C(C(C(C=O)C(C(C)=O)O)O)=O	8834_1	Knoevenagel C (inverse)	174.05282342
8834_1	C(C=O)=O	Knoevenagel C (inverse)	58.005479304000005
8834_1	C(CC(C(C)=O)O)=O	Knoevenagel C (inverse)	116.047344116
C(C(C(C=O)C(C=O)(C)O)O)=O	8835_0	Retro Aldol	174.05282342
8835_0	C(C(C)=O)=O	Retro Aldol	72.021129368
8835_0	C(CC(C=O)O)=O	Retro Aldol	102.031694052
C(C(C(C=O)C(C=O)(C)O)O)=O	8835_1	Knoevenagel C (inverse)	174.05282342
8835_1	C(C(C)=O)=O	Knoevenagel C (inverse)	72.021129368
