Source	Target	Reaction Name	Mass
C(CC=CC=O)(O)=O	13662_0	Knoevenagel H	114.031694052
13662_0	C(CC=CC(C(C(O)=O)O)O)(O)=O	Knoevenagel H	190.04773804
C(CO)(O)=O	13664_0	Knoevenagel H	76.016043988
C(CC=CC(O)=O)=O	13664_0	Knoevenagel H	114.031694052
13664_0	C(C(C(CC=CC(O)=O)O)O)(O)=O	Knoevenagel H	190.04773804
C(CO)(O)=O	13666_0	Knoevenagel H	76.016043988
C(C=CC(CO)=O)=O	13666_0	Knoevenagel H	114.031694052
13666_0	C(C(C(C=CC(CO)=O)O)O)(O)=O	Knoevenagel H	190.04773804
C(CO)(O)=O	13668_0	Knoevenagel H	76.016043988
C(C=CC(CO)=O)=O	13668_0	Knoevenagel H	114.031694052
13668_0	C(C(C(C=CC=O)(CO)O)O)(O)=O	Knoevenagel H	190.04773804
C(CO)(O)=O	13670_0	Knoevenagel H	76.016043988
C(C(CO)=CC=O)=O	13670_0	Knoevenagel H	114.031694052
13670_0	C(C(C(C=C(C=O)CO)O)O)(O)=O	Knoevenagel H	190.04773804
C(CO)(O)=O	13672_0	Knoevenagel H	76.016043988
C(C(CO)=CC=O)=O	13672_0	Knoevenagel H	114.031694052
13672_0	C(C(C(C(CO)=CC=O)O)O)(O)=O	Knoevenagel H	190.04773804
C=CC(C(C=O)=O)O	13674_0	Knoevenagel H	114.031694052
C=CC=O	13674_0	Knoevenagel H	56.026214748
13674_0	C=CC(C(C=O)=O)(C(C=C)O)O	Knoevenagel H	170.0579088
C(C)=O	13676_0	Knoevenagel H	44.026214748
C=CC(C(C=O)=O)O	13676_0	Knoevenagel H	114.031694052
13676_0	C=CC(C(C=O)=O)(C(C)O)O	Knoevenagel H	158.0579088
C(=O)=O	13678_0	Knoevenagel H	43.98982924
C=CC(C(C=O)=O)O	13678_0	Knoevenagel H	114.031694052
13678_0	C(C(C=C)(C(C=O)=O)O)(O)=O	Knoevenagel H	158.021523292
C=O	13680_0	Knoevenagel H	30.010564684
C=CC(C(C=O)=O)O	13680_0	Knoevenagel H	114.031694052
13680_0	C=CC(C(C=O)=O)(CO)O	Knoevenagel H	144.042258736
C(CCO)=O	13682_0	Knoevenagel H	74.036779432
C=CC(C(C=O)=O)O	13682_0	Knoevenagel H	114.031694052
13682_0	C=CC(C(C=O)=O)(C(CCO)O)O	Knoevenagel H	188.068473484
C(C=O)=O	13684_0	Knoevenagel H	58.005479304000005
C=CC(C(C=O)=O)O	13684_0	Knoevenagel H	114.031694052
13684_0	C(C(C(C=C)(C(C=O)=O)O)O)=O	Knoevenagel H	172.037173356
C(C)=CC=O	13686_0	Knoevenagel H	70.041864812
C=CC(C(C=O)=O)O	13686_0	Knoevenagel H	114.031694052
13686_0	C=CC(C(C=O)=O)(C(C=CC)O)O	Knoevenagel H	184.073558864
C(CC=C)=O	13688_0	Knoevenagel H	70.041864812
C=CC(C(C=O)=O)O	13688_0	Knoevenagel H	114.031694052
13688_0	C=CC(C(C=O)=O)(C(CC=C)O)O	Knoevenagel H	184.073558864
C(CO)(O)=O	13690_0	Knoevenagel H	76.016043988
C=CC(C(C=O)=O)O	13690_0	Knoevenagel H	114.031694052
13690_0	C(C(C(C(C(C=C)O)=O)O)O)(O)=O	Knoevenagel H	190.04773804
C(CO)(O)=O	13691_0	Knoevenagel H	76.016043988
C=CC(C(C=O)=O)O	13691_0	Knoevenagel H	114.031694052
13691_0	C(C(C(C=O)(C(C=C)O)O)O)(O)=O	Knoevenagel H	190.04773804
C=CC=O	13693_0	Knoevenagel H	56.026214748
C(C(CC)O)=O	13693_0	Knoevenagel H	88.052429496
13693_0	C(C(CC)(C(C=C)O)O)=O	Knoevenagel H	144.078644244
C=CC=O	13695_0	Knoevenagel H	56.026214748
C(C(C(CC)O)=O)(O)=O	13695_0	Knoevenagel H	132.042258736
13695_0	C=CC(C(C(C(O)=O)=O)(CC)O)O	Knoevenagel H	188.068473484
C=CC=O	13697_0	Knoevenagel H	56.026214748
C(C(C)C(C=O)O)(O)=O	13697_0	Knoevenagel H	132.042258736
13697_0	C(C(C)C(C=O)(C(C=C)O)O)(O)=O	Knoevenagel H	188.068473484
C=CC=O	13699_0	Knoevenagel H	56.026214748
C1(C(O)OCC1O)=O	13699_0	Knoevenagel H	118.02660867200001
13699_0	C1(C(C(C=C)O)(O)OCC1O)=O	Knoevenagel H	174.05282342
C=CC=O	13701_0	Knoevenagel H	56.026214748
C1(C(O)OC(C)C1O)=O	13701_0	Knoevenagel H	132.042258736
13701_0	C1(C(C(C=C)O)(O)OC(C)C1O)=O	Knoevenagel H	188.068473484
C=CC=O	13703_0	Knoevenagel H	56.026214748
C1(C(C(C(O)O1)=O)O)=O	13703_0	Knoevenagel H	132.00587322799998
13703_0	C1(C(C(C(C(C=C)O)(O)O1)=O)O)=O	Knoevenagel H	188.03208797599999
C=CC=O	13705_0	Knoevenagel H	56.026214748
C1(COC(CC1O)O)=O	13705_0	Knoevenagel H	132.042258736
13705_0	C1(COC(CC1(C(C=C)O)O)O)=O	Knoevenagel H	188.068473484
C(CO)(O)=O	13706_0	Knoevenagel H	76.016043988
C=CC=O	13706_0	Knoevenagel H	56.026214748
13706_0	C(C(C(C=C)O)O)(O)=O	Knoevenagel H	132.042258736
C(CC(C(CO)=O)O)=O	13708_0	Knoevenagel H	132.042258736
C=CC=O	13708_0	Knoevenagel H	56.026214748
13708_0	C(CC(C(CO)=O)(C(C=C)O)O)=O	Knoevenagel H	188.068473484
C(C(CO)=O)(C(C)O)=O	13710_0	Knoevenagel H	132.042258736
C=CC=O	13710_0	Knoevenagel H	56.026214748
13710_0	C=CC(C(C(C(CO)=O)=O)(C)O)O	Knoevenagel H	188.068473484
C(C(C)O)(O)=O	13712_0	Knoevenagel H	90.031694052
C=CC=O	13712_0	Knoevenagel H	56.026214748
13712_0	C(C(C)(C(C=C)O)O)(O)=O	Knoevenagel H	146.0579088
C=CC(C(O)=O)=O	13714_0	Knoevenagel H	100.016043988
C(C(CC)O)=O	13714_0	Knoevenagel H	88.052429496
13714_0	C(C(C=C)(C(C=O)(CC)O)O)(O)=O	Knoevenagel H	188.068473484
C(CO)(O)=O	13715_0	Knoevenagel H	76.016043988
C=CC(C(O)=O)=O	13715_0	Knoevenagel H	100.016043988
13715_0	C(C(C=C)(C(C(O)=O)O)O)(O)=O	Knoevenagel H	176.032087976
C(C(C)O)(O)=O	13716_0	Knoevenagel H	90.031694052
C=CC(C(O)=O)=O	13716_0	Knoevenagel H	100.016043988
13716_0	C(C(C=C)(C(C(O)=O)(C)O)O)(O)=O	Knoevenagel H	190.04773804
C(C)=O	13718_0	Knoevenagel H	44.026214748
C(C(C=CC(C)O)O)(O)=O	13718_0	Knoevenagel H	146.0579088
13718_0	C(C(C=CC(C)O)(C(C)O)O)(O)=O	Knoevenagel H	190.084123548
C(=O)=O	13720_0	Knoevenagel H	43.98982924
C(C(C=CC(C)O)O)(O)=O	13720_0	Knoevenagel H	146.0579088
13720_0	C(C(C(O)=O)(C=CC(C)O)O)(O)=O	Knoevenagel H	190.04773804
C=O	13721_0	Knoevenagel H	30.010564684
C(C(C=CC(C)O)O)(O)=O	13721_0	Knoevenagel H	146.0579088
13721_0	C(C(C=CC(C)O)(CO)O)(O)=O	Knoevenagel H	176.068473484
C(C)=O	13723_0	Knoevenagel H	44.026214748
C(C(C=CC(O)=O)O)(O)=O	13723_0	Knoevenagel H	146.021523292
13723_0	C(C(C=CC(O)=O)(C(C)O)O)(O)=O	Knoevenagel H	190.04773804
C(=O)=O	13725_0	Knoevenagel H	43.98982924
C(C(C=CC(O)=O)O)(O)=O	13725_0	Knoevenagel H	146.021523292
13725_0	C(C(C(O)=O)(C=CC(O)=O)O)(O)=O	Knoevenagel H	190.01135253200002
C=O	13726_0	Knoevenagel H	30.010564684
C(C(C=CC(O)=O)O)(O)=O	13726_0	Knoevenagel H	146.021523292
13726_0	C(C(C=CC(O)=O)(CO)O)(O)=O	Knoevenagel H	176.032087976
C(CO)(O)=O	13728_0	Knoevenagel H	76.016043988
C=C(C(O)=O)C(C)=O	13728_0	Knoevenagel H	114.031694052
13728_0	C(C(C(C(C(O)=O)=C)(C)O)O)(O)=O	Knoevenagel H	190.04773804
C(C(CC)O)=O	13730_0	Knoevenagel H	88.052429496
C(C(CC)O)=O	13730_0	Knoevenagel H	88.052429496
13730_0	C(C(CC)(C(C(CC)O)O)O)=O	Knoevenagel H	176.104858992
C(C(CC)O)=O	13732_0	Knoevenagel H	88.052429496
C(CCCO)=O	13732_0	Knoevenagel H	88.052429496
13732_0	C(C(CC)(C(CCCO)O)O)=O	Knoevenagel H	176.104858992
C(C(CC)O)=O	13734_0	Knoevenagel H	88.052429496
C1(C(OCC1)=O)=O	13734_0	Knoevenagel H	100.016043988
13734_0	C1(C(CCO1)(C(C=O)(CC)O)O)=O	Knoevenagel H	188.068473484
C(C(CC)O)=O	13736_0	Knoevenagel H	88.052429496
C(CC(C)CO)=O	13736_0	Knoevenagel H	102.06807956
13736_0	C(C(CC)(C(CC(CO)C)O)O)=O	Knoevenagel H	190.120509056
C(C)=O	13738_0	Knoevenagel H	44.026214748
C(C(CC)O)=O	13738_0	Knoevenagel H	88.052429496
13738_0	C(C(C(C)O)(CC)O)=O	Knoevenagel H	132.078644244
C(=O)=O	13739_0	Knoevenagel H	43.98982924
C(C(CC)O)=O	13739_0	Knoevenagel H	88.052429496
13739_0	C(C(C=O)(CC)O)(O)=O	Knoevenagel H	132.042258736
C(CC(C)O)=O	13741_0	Knoevenagel H	88.052429496
C(C(CC)O)=O	13741_0	Knoevenagel H	88.052429496
13741_0	C(C(CC)(C(CC(C)O)O)O)=O	Knoevenagel H	176.104858992
C(CC(O)=O)=O	13743_0	Knoevenagel H	88.016043988
C(C(CC)O)=O	13743_0	Knoevenagel H	88.052429496
13743_0	C(C(C(CC(O)=O)O)(CC)O)=O	Knoevenagel H	176.068473484
C(C(CO)=O)=O	13745_0	Knoevenagel H	88.016043988
C(C(CC)O)=O	13745_0	Knoevenagel H	88.052429496
13745_0	C(C(CC)(C(C(CO)=O)O)O)=O	Knoevenagel H	176.068473484
C(C(CO)=O)=O	13747_0	Knoevenagel H	88.016043988
C(C(CC)O)=O	13747_0	Knoevenagel H	88.052429496
13747_0	C(C(CC)(C(C=O)(CO)O)O)=O	Knoevenagel H	176.068473484
C=O	13749_0	Knoevenagel H	30.010564684
C(C(CC)O)=O	13749_0	Knoevenagel H	88.052429496
13749_0	C(C(CO)(CC)O)=O	Knoevenagel H	118.06299418
C(CCO)=O	13751_0	Knoevenagel H	74.036779432
C(C(CC)O)=O	13751_0	Knoevenagel H	88.052429496
13751_0	C(C(CC)(C(CCO)O)O)=O	Knoevenagel H	162.089208928
C(C=O)=O	13753_0	Knoevenagel H	58.005479304000005
C(C(CC)O)=O	13753_0	Knoevenagel H	88.052429496
13753_0	C(C(CC)(C(C=O)O)O)=O	Knoevenagel H	146.0579088
C(C(C=O)O)=O	13755_0	Knoevenagel H	88.016043988
C(C(CC)O)=O	13755_0	Knoevenagel H	88.052429496
13755_0	C(C(C(C(C=O)O)O)(CC)O)=O	Knoevenagel H	176.068473484
C(CO)(CO)=O	13757_0	Knoevenagel H	90.031694052
C(C(CC)O)=O	13757_0	Knoevenagel H	88.052429496
13757_0	C(C(CC)(C(CO)(CO)O)O)=O	Knoevenagel H	178.084123548
C(C(CO)=O)(O)=O	13759_0	Knoevenagel H	104.010958608
C(C(CC)O)=O	13759_0	Knoevenagel H	88.052429496
13759_0	C(C(CO)(C(C=O)(CC)O)O)(O)=O	Knoevenagel H	192.06338810399998
C(C(C=O)O)(O)=O	13761_0	Knoevenagel H	104.01095860800001
C(C(CC)O)=O	13761_0	Knoevenagel H	88.052429496
13761_0	C(C(C(C(C(O)=O)O)O)(CC)O)=O	Knoevenagel H	192.063388104
C(C)=CC=O	13763_0	Knoevenagel H	70.041864812
C(C(CC)O)=O	13763_0	Knoevenagel H	88.052429496
13763_0	C(C(CC)(C(C=CC)O)O)=O	Knoevenagel H	158.094294308
C(CC=C)=O	13765_0	Knoevenagel H	70.041864812
C(C(CC)O)=O	13765_0	Knoevenagel H	88.052429496
13765_0	C(C(C(CC=C)O)(CC)O)=O	Knoevenagel H	158.094294308
C(C(C)=O)(O)=O	13767_0	Knoevenagel H	88.016043988
C(C(CC)O)=O	13767_0	Knoevenagel H	88.052429496
13767_0	C(C(C)(C(C=O)(CC)O)O)(O)=O	Knoevenagel H	176.068473484
C(CO)(O)=O	13769_0	Knoevenagel H	76.016043988
C(C(CC)O)=O	13769_0	Knoevenagel H	88.052429496
13769_0	C(C(C(C(CC)O)O)O)(O)=O	Knoevenagel H	164.068473484
C(C(C)O)(O)=O	13771_0	Knoevenagel H	90.031694052
C(C(CC)O)=O	13771_0	Knoevenagel H	88.052429496
13771_0	C(C(C)(C(C(CC)O)O)O)(O)=O	Knoevenagel H	178.084123548
C(CO)(O)=O	13773_0	Knoevenagel H	76.016043988
C(CCCO)=O	13773_0	Knoevenagel H	88.052429496
13773_0	C(C(C(CCCO)O)O)(O)=O	Knoevenagel H	164.068473484
C(C(C)O)(O)=O	13775_0	Knoevenagel H	90.031694052
C(CCCO)=O	13775_0	Knoevenagel H	88.052429496
13775_0	C(C(C)(C(CCCO)O)O)(O)=O	Knoevenagel H	178.084123548
C(C)=O	13777_0	Knoevenagel H	44.026214748
C(C(C(CC)O)=O)(O)=O	13777_0	Knoevenagel H	132.042258736
13777_0	C(C(C(C(C)O)(CC)O)=O)(O)=O	Knoevenagel H	176.068473484
C(=O)=O	13779_0	Knoevenagel H	43.98982924
C(C(C(CC)O)=O)(O)=O	13779_0	Knoevenagel H	132.042258736
13779_0	C(C(C(C(O)=O)=O)(CC)O)(O)=O	Knoevenagel H	176.03208797599999
C=O	13781_0	Knoevenagel H	30.010564684
C(C(C(CC)O)=O)(O)=O	13781_0	Knoevenagel H	132.042258736
13781_0	C(C(C(CO)(CC)O)=O)(O)=O	Knoevenagel H	162.05282342
C(C=O)=O	13783_0	Knoevenagel H	58.005479304000005
C(C(C(CC)O)=O)(O)=O	13783_0	Knoevenagel H	132.042258736
13783_0	C(C(C(C(C(O)=O)=O)(CC)O)O)=O	Knoevenagel H	190.04773804
C(C)=O	13785_0	Knoevenagel H	44.026214748
C(C(C)C(C=O)O)(O)=O	13785_0	Knoevenagel H	132.042258736
13785_0	C(C(C)C(C=O)(C(C)O)O)(O)=O	Knoevenagel H	176.068473484
C(=O)=O	13786_0	Knoevenagel H	43.98982924
C(C(C)C(C=O)O)(O)=O	13786_0	Knoevenagel H	132.042258736
13786_0	C(C(C=O)(C(C(O)=O)C)O)(O)=O	Knoevenagel H	176.032087976
C=O	13788_0	Knoevenagel H	30.010564684
C(C(C)C(C=O)O)(O)=O	13788_0	Knoevenagel H	132.042258736
13788_0	C(C(C)C(C=O)(CO)O)(O)=O	Knoevenagel H	162.05282342
C(C=O)=O	13790_0	Knoevenagel H	58.005479304000005
C(C(C)C(C=O)O)(O)=O	13790_0	Knoevenagel H	132.042258736
13790_0	C(C(C)C(C=O)(C(C=O)O)O)(O)=O	Knoevenagel H	190.04773804
C=O	13792_0	Knoevenagel H	30.010564684
C1(C(C)C(C(C(O1)=O)=O)O)=O	13792_0	Knoevenagel H	158.021523292
13792_0	C1(C(C)C(C(C(O1)=O)=O)(CO)O)=O	Knoevenagel H	188.032087976
C(C)=O	13794_0	Knoevenagel H	44.026214748
C1(C(O)OCC1O)=O	13794_0	Knoevenagel H	118.02660867200001
13794_0	C1(C(C(C)O)(O)OCC1O)=O	Knoevenagel H	162.05282342
C(=O)=O	13796_0	Knoevenagel H	43.98982924
C1(C(O)OCC1O)=O	13796_0	Knoevenagel H	118.02660867200001
13796_0	C(C1(C(C(CO1)O)=O)O)(O)=O	Knoevenagel H	162.016437912
C=O	13798_0	Knoevenagel H	30.010564684
C1(C(O)OCC1O)=O	13798_0	Knoevenagel H	118.02660867200001
13798_0	C1(C(CO)(O)OCC1O)=O	Knoevenagel H	148.03717335599998
C(CCO)=O	13800_0	Knoevenagel H	74.036779432
C1(C(O)OCC1O)=O	13800_0	Knoevenagel H	118.02660867200001
13800_0	C1(C(C(CCO)O)(O)OCC1O)=O	Knoevenagel H	192.063388104
C(C=O)=O	13802_0	Knoevenagel H	58.005479304000005
C1(C(O)OCC1O)=O	13802_0	Knoevenagel H	118.02660867200001
13802_0	C(C(C1(C(C(CO1)O)=O)O)O)=O	Knoevenagel H	176.032087976
C(C)=CC=O	13804_0	Knoevenagel H	70.041864812
C1(C(O)OCC1O)=O	13804_0	Knoevenagel H	118.02660867200001
13804_0	C1(C(C(C=CC)O)(O)OCC1O)=O	Knoevenagel H	188.068473484
C(CC=C)=O	13806_0	Knoevenagel H	70.041864812
C1(C(O)OCC1O)=O	13806_0	Knoevenagel H	118.02660867200001
13806_0	C1(C(C(CC=C)O)(O)OCC1O)=O	Knoevenagel H	188.068473484
C(CO)(O)=O	13808_0	Knoevenagel H	76.016043988
C1(C(O)OCC1O)=O	13808_0	Knoevenagel H	118.02660867200001
13808_0	C(C(C1(C(O)OCC1O)O)O)(O)=O	Knoevenagel H	194.04265266000002
C(C)=O	13810_0	Knoevenagel H	44.026214748
C1(C(O)OC(C)C1O)=O	13810_0	Knoevenagel H	132.042258736
13810_0	C1(C(C(C)O)(O)OC(C)C1O)=O	Knoevenagel H	176.068473484
C(=O)=O	13812_0	Knoevenagel H	43.98982924
C1(C(O)OC(C)C1O)=O	13812_0	Knoevenagel H	132.042258736
13812_0	C(C1(C(C(C(C)O1)O)=O)O)(O)=O	Knoevenagel H	176.032087976
C=O	13814_0	Knoevenagel H	30.010564684
C1(C(O)OC(C)C1O)=O	13814_0	Knoevenagel H	132.042258736
13814_0	C1(C(CO)(O)OC(C)C1O)=O	Knoevenagel H	162.05282342
C(C=O)=O	13816_0	Knoevenagel H	58.005479304000005
C1(C(O)OC(C)C1O)=O	13816_0	Knoevenagel H	132.042258736
13816_0	C(C(C1(C(C(C(C)O1)O)=O)O)O)=O	Knoevenagel H	190.04773804
C(C)=O	13818_0	Knoevenagel H	44.026214748
C1(C(C(C(O)O1)=O)O)=O	13818_0	Knoevenagel H	132.00587322799998
13818_0	C1(C(C(C(C(C)O)(O)O1)=O)O)=O	Knoevenagel H	176.032087976
C(=O)=O	13820_0	Knoevenagel H	43.98982924
C1(C(C(C(O)O1)=O)O)=O	13820_0	Knoevenagel H	132.00587322799998
13820_0	C1(C(C(C(C(O)=O)(O)O1)=O)O)=O	Knoevenagel H	175.99570246800002
C=O	13822_0	Knoevenagel H	30.010564684
C1(C(C(C(O)O1)=O)O)=O	13822_0	Knoevenagel H	132.00587322799998
13822_0	C1(C(C(C(CO)(O)O1)=O)O)=O	Knoevenagel H	162.01643791200001
C(C=O)=O	13824_0	Knoevenagel H	58.005479304000005
C1(C(C(C(O)O1)=O)O)=O	13824_0	Knoevenagel H	132.00587322799998
13824_0	C1(C(C(C(C(C=O)O)(O)O1)=O)O)=O	Knoevenagel H	190.01135253200002
C(C)=O	13826_0	Knoevenagel H	44.026214748
C1(COC(CC1O)O)=O	13826_0	Knoevenagel H	132.042258736
13826_0	C1(COC(CC1(C(C)O)O)O)=O	Knoevenagel H	176.068473484
C(=O)=O	13828_0	Knoevenagel H	43.98982924
C1(COC(CC1O)O)=O	13828_0	Knoevenagel H	132.042258736
13828_0	C(C1(C(COC(C1)O)=O)O)(O)=O	Knoevenagel H	176.032087976
C=O	13830_0	Knoevenagel H	30.010564684
C1(COC(CC1O)O)=O	13830_0	Knoevenagel H	132.042258736
13830_0	C1(COC(CC1(CO)O)O)=O	Knoevenagel H	162.05282342
C(C=O)=O	13832_0	Knoevenagel H	58.005479304000005
C1(COC(CC1O)O)=O	13832_0	Knoevenagel H	132.042258736
13832_0	C1(COC(CC1(C(C=O)O)O)O)=O	Knoevenagel H	190.04773804
C=O	13834_0	Knoevenagel H	30.010564684
C(CO)(C1CC(C(O1)=O)=O)=O	13834_0	Knoevenagel H	158.021523292
13834_0	C(CO)(C1(CO)CC(C(O1)=O)=O)=O	Knoevenagel H	188.032087976
C(CO)(O)=O	13836_0	Knoevenagel H	76.016043988
C1(C(OCC1)=O)=O	13836_0	Knoevenagel H	100.016043988
13836_0	C1(C(CCO1)(C(C(O)=O)O)O)=O	Knoevenagel H	176.032087976
C(C(C)O)(O)=O	13838_0	Knoevenagel H	90.031694052
C1(C(OCC1)=O)=O	13838_0	Knoevenagel H	100.016043988
13838_0	C1(C(CCO1)(C(C(O)=O)(C)O)O)=O	Knoevenagel H	190.04773804
C(CO)(O)=O	13840_0	Knoevenagel H	76.016043988
C1(C(C(CO1)=O)=O)=O	13840_0	Knoevenagel H	113.99530854400001
13840_0	C(C(C1(C(C(OC1)=O)=O)O)O)(O)=O	Knoevenagel H	190.01135253200002
C(CO)(O)=O	13842_0	Knoevenagel H	76.016043988
C1(C(C(CO1)=O)=O)=O	13842_0	Knoevenagel H	113.99530854400001
13842_0	C1(C(C(CO1)=O)(C(C(O)=O)O)O)=O	Knoevenagel H	190.01135253200002
C=O	13844_0	Knoevenagel H	30.010564684
C1(C(C=O)C(C(CO1)=O)O)=O	13844_0	Knoevenagel H	158.021523292
13844_0	C1(C(C=O)C(C(CO1)=O)(CO)O)=O	Knoevenagel H	188.032087976
C=O	13846_0	Knoevenagel H	30.010564684
C1(COC(C(CC1O)=O)=O)=O	13846_0	Knoevenagel H	158.021523292
13846_0	C1(COC(C(CC1(CO)O)=O)=O)=O	Knoevenagel H	188.032087976
C=O	13847_0	Knoevenagel H	30.010564684
C(CC(C)C(C(CO)=O)O)=O	13847_0	Knoevenagel H	160.073558864
13847_0	C(CC(C)C(C(CO)=O)(CO)O)=O	Knoevenagel H	190.084123548
C(CO)(O)=O	13849_0	Knoevenagel H	76.016043988
C(CC(C)CO)=O	13849_0	Knoevenagel H	102.06807956
13849_0	C(C(C(CC(CO)C)O)O)(O)=O	Knoevenagel H	178.084123548
C(C(C)O)(O)=O	13851_0	Knoevenagel H	90.031694052
C(CC(C)CO)=O	13851_0	Knoevenagel H	102.06807956
13851_0	C(C(C)(C(CC(CO)C)O)O)(O)=O	Knoevenagel H	192.099773612
C(CO)(O)=O	13852_0	Knoevenagel H	76.016043988
C(CC(C)CCO)=O	13852_0	Knoevenagel H	116.083729624
13852_0	C(C(C(CC(C)CCO)O)O)(O)=O	Knoevenagel H	192.099773612
C(CO)(O)=O	13854_0	Knoevenagel H	76.016043988
C(CC(C)C(C)O)=O	13854_0	Knoevenagel H	116.083729624
13854_0	C(C(C(CC(C)C(C)O)O)O)(O)=O	Knoevenagel H	192.099773612
C=O	13855_0	Knoevenagel H	30.010564684
C(CC(C)CC(C(O)=O)O)=O	13855_0	Knoevenagel H	160.073558864
13855_0	C(C(CO)(CC(C)CC=O)O)(O)=O	Knoevenagel H	190.084123548
C(CO)(O)=O	13856_0	Knoevenagel H	76.016043988
C(CC(C)CC=O)=O	13856_0	Knoevenagel H	114.06807956
13856_0	C(CC(C)CC(C(C(O)=O)O)O)=O	Knoevenagel H	190.084123548
C=O	13857_0	Knoevenagel H	30.010564684
C(CC(C)C(C(C=O)=O)O)=O	13857_0	Knoevenagel H	158.0579088
13857_0	C(CC(C)C(C(C=O)=O)(CO)O)=O	Knoevenagel H	188.068473484
C(C)=O	13858_0	Knoevenagel H	44.026214748
C(CC(C)C(C(O)=O)O)=O	13858_0	Knoevenagel H	146.0579088
13858_0	C(C(C(C)O)(C(C)CC=O)O)(O)=O	Knoevenagel H	190.084123548
C(=O)=O	13859_0	Knoevenagel H	43.98982924
C(CC(C)C(C(O)=O)O)=O	13859_0	Knoevenagel H	146.0579088
13859_0	C(C(C(O)=O)(C(C)CC=O)O)(O)=O	Knoevenagel H	190.04773804
C=O	13860_0	Knoevenagel H	30.010564684
C(CC(C)C(C(O)=O)O)=O	13860_0	Knoevenagel H	146.0579088
13860_0	C(C(CO)(C(C)CC=O)O)(O)=O	Knoevenagel H	176.068473484
C(C1C(C(C(C1O)=O)O)O)(O)=O	13861_0	Knoevenagel C (inverse)	176.032087976
13861_0	C(CC(C(C(C=O)=O)O)O)(O)=O	Knoevenagel C (inverse)	176.032087976
C(C1C(C(C(C1O)=O)O)O)(O)=O	13862_0	Knoevenagel C (inverse)	176.032087976
13862_0	C(C(C(C(CC(O)=O)O)=O)O)=O	Knoevenagel C (inverse)	176.032087976
C(C(C(CC=O)O)C(C)O)(O)=O	13863_0	Knoevenagel C (inverse)	176.068473484
13863_0	C(CC(C)O)(O)=O	Knoevenagel C (inverse)	104.047344116
13863_0	C(CC=O)=O	Knoevenagel C (inverse)	72.021129368
C(C(C(CC=O)O)C(C)O)(O)=O	13864_0	Knoevenagel C (inverse)	176.068473484
13864_0	C(C)=O	Knoevenagel C (inverse)	44.026214748
13864_0	C(CC(CC=O)O)(O)=O	Knoevenagel C (inverse)	132.042258736
C(C(CO)C(C(C=O)CO)O)(O)=O	13865_0	Knoevenagel C (inverse)	192.063388104
13865_0	C=O	Knoevenagel C (inverse)	30.010564684
13865_0	C(C(CO)C(CC(O)=O)O)=O	Knoevenagel C (inverse)	162.05282342
C(C(CO)C(C(C=O)CO)O)(O)=O	13866_0	Knoevenagel C (inverse)	192.063388104
13866_0	C(CCO)(O)=O	Knoevenagel C (inverse)	90.031694052
13866_0	C(C(C=O)CO)=O	Knoevenagel C (inverse)	102.031694052
C(C(C=C)C(C(C(O)=O)CO)O)=O	13867_0	Knoevenagel C (inverse)	188.068473484
13867_0	C=O	Knoevenagel C (inverse)	30.010564684
13867_0	C(C(C=C)C(CC(O)=O)O)=O	Knoevenagel C (inverse)	158.0579088
C(C(C=C)C(C(C(O)=O)CO)O)=O	13868_0	Knoevenagel C (inverse)	188.068473484
13868_0	C(CCO)(O)=O	Knoevenagel C (inverse)	90.031694052
13868_0	C(C(C=O)C=C)=O	Knoevenagel C (inverse)	98.036779432
C(C(CO)C(CC=O)O)(O)=O	13869_0	Knoevenagel C (inverse)	162.05282342
13869_0	C=O	Knoevenagel C (inverse)	30.010564684
13869_0	C(CC(CC=O)O)(O)=O	Knoevenagel C (inverse)	132.042258736
C(C(CO)C(CC=O)O)(O)=O	13870_0	Knoevenagel C (inverse)	162.05282342
13870_0	C(CCO)(O)=O	Knoevenagel C (inverse)	90.031694052
13870_0	C(CC=O)=O	Knoevenagel C (inverse)	72.021129368
C(C(C(O)=O)C(CC=O)O)(O)=O	13871_0	Knoevenagel C (inverse)	176.032087976
13871_0	C(CC(O)=O)(O)=O	Knoevenagel C (inverse)	104.010958608
13871_0	C(CC=O)=O	Knoevenagel C (inverse)	72.021129368
C(C(CO)(C(C(C=O)=O)O)O)(O)=O	13872_0	Knoevenagel C (inverse)	192.02700259600002
13872_0	C(C(CO)O)(O)=O	Knoevenagel C (inverse)	106.02660867200001
13872_0	C(C(C=O)=O)=O	Knoevenagel C (inverse)	86.00039392400001
C(C(CO)(C(C(C=O)=O)O)O)(O)=O	13872_1	Knoevenagel H (inv)	192.02700259600002
13872_1	C(C(CO)O)(O)=O	Knoevenagel H (inv)	106.02660867200001
13872_1	C(C(C=O)=O)=O	Knoevenagel H (inv)	86.00039392400001
C(C(CO)(C(C(C=O)=O)O)O)(O)=O	13873_0	Knoevenagel C (inverse)	192.02700259600002
13873_0	C=O	Knoevenagel C (inverse)	30.010564684
13873_0	C(C(C(C(C=O)=O)O)O)(O)=O	Knoevenagel C (inverse)	162.01643791200001
C(C(CO)(C(C(C=O)=O)O)O)(O)=O	13873_1	Knoevenagel H (inv)	192.02700259600002
13873_1	C=O	Knoevenagel H (inv)	30.010564684
13873_1	C(C(C(C(C=O)=O)O)O)(O)=O	Knoevenagel H (inv)	162.01643791200001
